27/10/2017;07:00;0,34;"Muy buena / ";0,23;125;41;Muy buena / Oso ona;233;43;Buena / Ona
27/10/2017;06:00;0,27;"Muy buena / ";0,23;60;34;Muy buena / Oso ona;125;27;Muy buena / Oso ona
27/10/2017;05:00;0,19;"Muy buena / ";0,24;32;29;Muy buena / Oso ona;78;26;Muy buena / Oso ona
27/10/2017;04:00;0,2;"Muy buena / ";0,27;12;25;Muy buena / Oso ona;43;23;Muy buena / Oso ona
27/10/2017;03:00;0,16;"Muy buena / ";0,3;2;22;Muy buena / Oso ona;25;21;Muy buena / Oso ona
27/10/2017;02:00;0,23;"Muy buena / ";0,34;1;23;Muy buena / Oso ona;25;22;Muy buena / Oso ona
27/10/2017;01:00;0,24;"Muy buena / ";0,36;1;26;Muy buena / Oso ona;28;23;Muy buena / Oso ona
26/10/2017;24:00;0,26;"Muy buena / ";0,38;1;31;Muy buena / Oso ona;33;26;Muy buena / Oso ona
26/10/2017;23:00;0,29;"Muy buena / ";0,38;2;39;Muy buena / Oso ona;42;26;Muy buena / Oso ona
26/10/2017;22:00;0,33;"Muy buena / ";0,38;4;50;Muy buena / Oso ona;57;27;Muy buena / Oso ona
26/10/2017;21:00;0,37;"Muy buena / ";0,39;15;68;Muy buena / Oso ona;92;32;Muy buena / Oso ona
26/10/2017;20:00;0,4;"Muy buena / ";0,37;12;75;Muy buena / Oso ona;92;36;Muy buena / Oso ona
26/10/2017;19:00;0,43;"Muy buena / ";0,33;23;83;Muy buena / Oso ona;117;31;Muy buena / Oso ona
26/10/2017;18:00;0,46;"Muy buena / ";0,33;53;110;Buena / Ona;192;30;Muy buena / Oso ona
26/10/2017;17:00;0,42;"Muy buena / ";0,42;56;114;Buena / Ona;199;31;Muy buena / Oso ona
26/10/2017;16:00;0,36;"Muy buena / ";0,55;128;104;Buena / Ona;300;26;Muy buena / Oso ona
26/10/2017;15:00;0,32;"Muy buena / ";0,67;82;58;Muy buena / Oso ona;184;32;Muy buena / Oso ona
26/10/2017;14:00;0,23;"Muy buena / ";0,75;7;34;Muy buena / Oso ona;45;38;Muy buena / Oso ona
26/10/2017;13:00;0,21;"Muy buena / ";0,75;18;50;Muy buena / Oso ona;77;33;Muy buena / Oso ona
26/10/2017;12:00;0,17;"Muy buena / ";0,77;8;28;Muy buena / Oso ona;40;17;Muy buena / Oso ona
26/10/2017;11:00;0,42;"Muy buena / ";0,78;64;70;Muy buena / Oso ona;167;37;Muy buena / Oso ona
26/10/2017;10:00;1,05;"Muy buena / ";0,75;169;78;Muy buena / Oso ona;338;73;Mejorable / Hobetzeko modukoa
26/10/2017;09:00;1,36;"Muy buena / ";0,7;266;79;Muy buena / Oso ona;487;75;Mejorable / Hobetzeko modukoa
26/10/2017;08:00;1,2;"Muy buena / ";0,54;252;69;Muy buena / Oso ona;455;56;Buena / Ona
26/10/2017;07:00;0,83;"Muy buena / ";0,43;178;63;Muy buena / Oso ona;336;49;Buena / Ona
26/10/2017;06:00;0,76;"Muy buena / ";0,34;102;47;Muy buena / Oso ona;203;44;Buena / Ona
26/10/2017;05:00;0,34;"Muy buena / ";0,26;43;37;Muy buena / Oso ona;102;30;Muy buena / Oso ona
26/10/2017;04:00;0,25;"Muy buena / ";0,28;14;32;Muy buena / Oso ona;54;25;Muy buena / Oso ona
26/10/2017;03:00;0,19;"Muy buena / ";0,31;2;29;Muy buena / Oso ona;32;29;Muy buena / Oso ona
26/10/2017;02:00;0,22;"Muy buena / ";0,37;2;31;Muy buena / Oso ona;34;29;Muy buena / Oso ona
26/10/2017;01:00;0,21;"Muy buena / ";0,43;4;32;Muy buena / Oso ona;39;27;Muy buena / Oso ona
25/10/2017;24:00;0,25;"Muy buena / ";0,51;5;37;Muy buena / Oso ona;45;26;Muy buena / Oso ona
25/10/2017;23:00;0,27;"Muy buena / ";0,51;7;44;Muy buena / Oso ona;54;25;Muy buena / Oso ona
25/10/2017;22:00;0,32;"Muy buena / ";0,52;19;51;Muy buena / Oso ona;79;27;Muy buena / Oso ona
25/10/2017;21:00;0,42;"Muy buena / ";0,55;39;56;Muy buena / Oso ona;116;33;Muy buena / Oso ona
25/10/2017;20:00;0,43;"Muy buena / ";0,53;43;63;Muy buena / Oso ona;129;31;Muy buena / Oso ona
25/10/2017;19:00;0,55;"Muy buena / ";0,53;76;75;Muy buena / Oso ona;192;40;Muy buena / Oso ona
25/10/2017;18:00;0,8;"Muy buena / ";0,52;94;90;Muy buena / Oso ona;233;47;Buena / Ona
25/10/2017;17:00;0,8;"Muy buena / ";0,52;132;103;Buena / Ona;305;47;Buena / Ona
25/10/2017;16:00;0,5;"Muy buena / ";0,51;91;99;Muy buena / Oso ona;238;37;Muy buena / Oso ona
25/10/2017;15:00;0,32;"Muy buena / ";0,5;45;77;Muy buena / Oso ona;145;28;Muy buena / Oso ona
25/10/2017;14:00;0,35;"Muy buena / ";0,51;25;67;Muy buena / Oso ona;106;30;Muy buena / Oso ona
25/10/2017;13:00;0,32;"Muy buena / ";0,49;20;53;Muy buena / Oso ona;84;18;Muy buena / Oso ona
25/10/2017;12:00;0,45;"Muy buena / ";0,48;28;49;Muy buena / Oso ona;91;16;Muy buena / Oso ona
25/10/2017;11:00;0,46;"Muy buena / ";0,45;64;52;Muy buena / Oso ona;149;27;Muy buena / Oso ona
25/10/2017;10:00;0,8;"Muy buena / ";0,42;101;55;Muy buena / Oso ona;210;49;Buena / Ona
25/10/2017;09:00;0,74;"Muy buena / ";0,36;134;48;Muy buena / Oso ona;253;76;Mejorable / Hobetzeko modukoa
25/10/2017;08:00;0,43;"Muy buena / ";0,29;176;50;Muy buena / Oso ona;319;50;Buena / Ona
25/10/2017;07:00;0,39;"Muy buena / ";0,27;130;44;Muy buena / Oso ona;243;33;Muy buena / Oso ona
25/10/2017;06:00;0,32;"Muy buena / ";0,26;81;35;Muy buena / Oso ona;159;30;Muy buena / Oso ona
25/10/2017;05:00;0,24;"Muy buena / ";0,27;32;29;Muy buena / Oso ona;78;23;Muy buena / Oso ona
25/10/2017;04:00;0,22;"Muy buena / ";0,31;14;24;Muy buena / Oso ona;46;21;Muy buena / Oso ona
25/10/2017;03:00;0,21;"Muy buena / ";0,35;5;24;Muy buena / Oso ona;31;20;Muy buena / Oso ona
25/10/2017;02:00;0,23;"Muy buena / ";0,41;3;26;Muy buena / Oso ona;31;22;Muy buena / Oso ona
25/10/2017;01:00;0,24;"Muy buena / ";0,47;4;27;Muy buena / Oso ona;34;22;Muy buena / Oso ona
24/10/2017;24:00;0,3;"Muy buena / ";0,56;5;31;Muy buena / Oso ona;39;21;Muy buena / Oso ona
24/10/2017;23:00;0,32;"Muy buena / ";0,58;6;39;Muy buena / Oso ona;48;21;Muy buena / Oso ona
24/10/2017;22:00;0,4;"Muy buena / ";0,61;17;46;Muy buena / Oso ona;72;26;Muy buena / Oso ona
24/10/2017;21:00;0,44;"Muy buena / ";0,64;33;52;Muy buena / Oso ona;102;26;Muy buena / Oso ona
24/10/2017;20:00;0,46;"Muy buena / ";0,67;44;58;Muy buena / Oso ona;126;28;Muy buena / Oso ona
24/10/2017;19:00;0,6;"Muy buena / ";0,69;70;69;Muy buena / Oso ona;176;36;Muy buena / Oso ona
24/10/2017;18:00;0,84;"Muy buena / ";0,65;86;83;Muy buena / Oso ona;215;46;Buena / Ona
24/10/2017;17:00;0,86;"Muy buena / ";0,61;111;102;Buena / Ona;272;40;Muy buena / Oso ona
24/10/2017;16:00;0,69;"Muy buena / ";0,57;67;90;Muy buena / Oso ona;193;35;Muy buena / Oso ona
24/10/2017;15:00;0,61;"Muy buena / ";0,53;28;72;Muy buena / Oso ona;114;17;Muy buena / Oso ona
24/10/2017;14:00;0,35;"Muy buena / ";0,49;21;56;Muy buena / Oso ona;88;12;Muy buena / Oso ona
24/10/2017;13:00;0,64;"Muy buena / ";0,46;31;56;Muy buena / Oso ona;104;18;Muy buena / Oso ona
24/10/2017;12:00;0,6;"Muy buena / ";0,4;36;44;Muy buena / Oso ona;99;17;Muy buena / Oso ona
24/10/2017;11:00;0,35;"Muy buena / ";0,35;40;50;Muy buena / Oso ona;111;25;Muy buena / Oso ona
24/10/2017;10:00;0,51;"Muy buena / ";0,32;72;46;Muy buena / Oso ona;156;39;Muy buena / Oso ona
24/10/2017;09:00;0,61;"Muy buena / ";0,29;93;45;Muy buena / Oso ona;187;57;Buena / Ona
24/10/2017;08:00;0,41;"Muy buena / ";0,23;93;38;Muy buena / Oso ona;181;40;Muy buena / Oso ona
24/10/2017;07:00;0,3;"Muy buena / ";0,2;116;38;Muy buena / Oso ona;216;29;Muy buena / Oso ona
24/10/2017;06:00;0,28;"Muy buena / ";0,19;69;31;Muy buena / Oso ona;137;24;Muy buena / Oso ona
24/10/2017;05:00;0,19;"Muy buena / ";0,18;29;26;Muy buena / Oso ona;71;18;Muy buena / Oso ona
24/10/2017;04:00;0,16;"Muy buena / ";0,2;13;22;Muy buena / Oso ona;42;17;Muy buena / Oso ona
24/10/2017;03:00;0,13;"Muy buena / ";0,23;3;19;Muy buena / Oso ona;24;17;Muy buena / Oso ona
24/10/2017;02:00;0,13;"Muy buena / ";0,26;2;18;Muy buena / Oso ona;21;17;Muy buena / Oso ona
24/10/2017;01:00;0,15;"Muy buena / ";0,28;1;22;Muy buena / Oso ona;24;17;Muy buena / Oso ona
23/10/2017;24:00;0,2;"Muy buena / ";0,3;1;24;Muy buena / Oso ona;27;16;Muy buena / Oso ona
23/10/2017;23:00;0,22;"Muy buena / ";0,29;4;28;Muy buena / Oso ona;34;17;Muy buena / Oso ona
23/10/2017;22:00;0,25;"Muy buena / ";0,28;9;37;Muy buena / Oso ona;50;18;Muy buena / Oso ona
23/10/2017;21:00;0,28;"Muy buena / ";0,28;24;48;Muy buena / Oso ona;85;22;Muy buena / Oso ona
23/10/2017;20:00;0,33;"Muy buena / ";0,29;21;52;Muy buena / Oso ona;84;24;Muy buena / Oso ona
23/10/2017;19:00;0,32;"Muy buena / ";0,28;11;42;Muy buena / Oso ona;59;22;Muy buena / Oso ona
23/10/2017;18:00;0,39;"Muy buena / ";0,28;27;64;Muy buena / Oso ona;106;25;Muy buena / Oso ona
23/10/2017;17:00;0,33;"Muy buena / ";0,28;35;70;Muy buena / Oso ona;123;32;Muy buena / Oso ona
23/10/2017;16:00;0,16;"Muy buena / ";0,28;7;29;Muy buena / Oso ona;39;13;Muy buena / Oso ona
23/10/2017;15:00;0,15;"Muy buena / ";0,28;3;15;Muy buena / Oso ona;19;11;Muy buena / Oso ona
23/10/2017;14:00;0,24;"Muy buena / ";0,3;10;25;Muy buena / Oso ona;41;6;Muy buena / Oso ona
23/10/2017;13:00;0,34;"Muy buena / ";0,29;15;33;Muy buena / Oso ona;56;9;Muy buena / Oso ona
23/10/2017;12:00;0,3;"Muy buena / ";0,27;13;25;Muy buena / Oso ona;45;10;Muy buena / Oso ona
23/10/2017;11:00;0,3;"Muy buena / ";0,25;17;26;Muy buena / Oso ona;52;9;Muy buena / Oso ona
23/10/2017;10:00;0,38;"Muy buena / ";0,23;20;26;Muy buena / Oso ona;57;10;Muy buena / Oso ona
23/10/2017;09:00;0,31;"Muy buena / ";0,2;25;32;Muy buena / Oso ona;70;12;Muy buena / Oso ona
23/10/2017;08:00;0,22;"Muy buena / ";0,19;23;38;Muy buena / Oso ona;74;15;Muy buena / Oso ona
23/10/2017;07:00;0,24;"Muy buena / ";0,18;38;43;Muy buena / Oso ona;102;11;Muy buena / Oso ona
23/10/2017;06:00;0,24;"Muy buena / ";0,19;12;29;Muy buena / Oso ona;47;11;Muy buena / Oso ona
23/10/2017;05:00;0,14;"Muy buena / ";0,18;5;19;Muy buena / Oso ona;27;9;Muy buena / Oso ona
23/10/2017;04:00;0,14;"Muy buena / ";0,2;3;13;Muy buena / Oso ona;18;9;Muy buena / Oso ona
23/10/2017;03:00;0,13;"Muy buena / ";0,22;;;Sin datos / Daturik gabe;8;9;Muy buena / Oso ona
23/10/2017;02:00;0,17;"Muy buena / ";0,23;;;Sin datos / Daturik gabe;6;6;Muy buena / Oso ona
23/10/2017;01:00;0,21;"Muy buena / ";0,23;;;Sin datos / Daturik gabe;8;6;Muy buena / Oso ona
22/10/2017;24:00;0,24;"Muy buena / ";0,23;;;Sin datos / Daturik gabe;10;5;Muy buena / Oso ona
22/10/2017;23:00;0,25;"Muy buena / ";0,22;;;Sin datos / Daturik gabe;13;4;Muy buena / Oso ona
22/10/2017;22:00;0,22;"Muy buena / ";0,21;;;Sin datos / Daturik gabe;17;5;Muy buena / Oso ona
22/10/2017;21:00;0,22;"Muy buena / ";0,21;1;24;Muy buena / Oso ona;26;6;Muy buena / Oso ona
22/10/2017;20:00;0,27;"Muy buena / ";0,21;3;27;Muy buena / Oso ona;31;7;Muy buena / Oso ona
22/10/2017;19:00;0,22;"Muy buena / ";0,2;6;25;Muy buena / Oso ona;30;6;Muy buena / Oso ona
22/10/2017;18:00;0,22;"Muy buena / ";0,19;8;29;Muy buena / Oso ona;42;11;Muy buena / Oso ona
22/10/2017;17:00;0,2;"Muy buena / ";0,19;2;20;Muy buena / Oso ona;21;11;Muy buena / Oso ona
22/10/2017;16:00;0,2;"Muy buena / ";0,19;1;9;Muy buena / Oso ona;11;7;Muy buena / Oso ona
22/10/2017;15:00;0,18;"Muy buena / ";0,19;;;Sin datos / Daturik gabe;9;6;Muy buena / Oso ona
22/10/2017;14:00;0,14;"Muy buena / ";0,2;;;Sin datos / Daturik gabe;9;12;Muy buena / Oso ona
22/10/2017;13:00;0,21;"Muy buena / ";0,2;3;15;Muy buena / Oso ona;19;8;Muy buena / Oso ona
22/10/2017;12:00;0,16;"Muy buena / ";0,2;1;10;Muy buena / Oso ona;12;4;Muy buena / Oso ona
22/10/2017;11:00;0,18;"Muy buena / ";0,19;2;13;Muy buena / Oso ona;16;6;Muy buena / Oso ona
22/10/2017;10:00;0,19;"Muy buena / ";0,19;2;15;Muy buena / Oso ona;18;6;Muy buena / Oso ona
22/10/2017;09:00;0,21;"Muy buena / ";0,19;4;19;Muy buena / Oso ona;25;9;Muy buena / Oso ona
22/10/2017;08:00;0,24;"Muy buena / ";0,19;2;18;Muy buena / Oso ona;19;7;Muy buena / Oso ona
22/10/2017;07:00;0,2;"Muy buena / ";0,18;4;21;Muy buena / Oso ona;23;8;Muy buena / Oso ona
22/10/2017;06:00;0,2;"Muy buena / ";0,17;1;14;Muy buena / Oso ona;17;10;Muy buena / Oso ona
22/10/2017;05:00;0,19;"Muy buena / ";0,17;;;Sin datos / Daturik gabe;13;11;Muy buena / Oso ona
22/10/2017;04:00;0,14;"Muy buena / ";0,18;;;Sin datos / Daturik gabe;11;10;Muy buena / Oso ona
22/10/2017;03:00;0,15;"Muy buena / ";0,21;;;Sin datos / Daturik gabe;12;10;Muy buena / Oso ona
22/10/2017;02:00;0,15;"Muy buena / ";0,21;;;Sin datos / Daturik gabe;13;10;Muy buena / Oso ona
22/10/2017;01:00;0,23;"Muy buena / ";0,2;;;Sin datos / Daturik gabe;12;15;Muy buena / Oso ona
21/10/2017;24:00;0,14;"Muy buena / ";0,19;;;Sin datos / Daturik gabe;9;15;Muy buena / Oso ona
21/10/2017;23:00;0,13;"Muy buena / ";0,19;;;Sin datos / Daturik gabe;6;14;Muy buena / Oso ona
21/10/2017;22:00;0,18;"Muy buena / ";0,19;;;Sin datos / Daturik gabe;19;11;Muy buena / Oso ona
21/10/2017;21:00;0,28;"Muy buena / ";0,19;3;33;Muy buena / Oso ona;35;18;Muy buena / Oso ona
21/10/2017;20:00;0,28;"Muy buena / ";0,18;6;37;Muy buena / Oso ona;47;21;Muy buena / Oso ona
21/10/2017;19:00;0,19;"Muy buena / ";0,17;4;24;Muy buena / Oso ona;29;19;Muy buena / Oso ona
21/10/2017;18:00;0,15;"Muy buena / ";0,17;;;Sin datos / Daturik gabe;15;18;Muy buena / Oso ona
21/10/2017;17:00;0,16;"Muy buena / ";0,19;;;Sin datos / Daturik gabe;15;18;Muy buena / Oso ona
21/10/2017;16:00;0,14;"Muy buena / ";0,2;;;Sin datos / Daturik gabe;10;17;Muy buena / Oso ona
21/10/2017;15:00;0,14;"Muy buena / ";0,2;1;7;Muy buena / Oso ona;9;16;Muy buena / Oso ona
21/10/2017;14:00;0,16;"Muy buena / ";0,21;;;Sin datos / Daturik gabe;11;12;Muy buena / Oso ona
21/10/2017;13:00;0,19;"Muy buena / ";0,2;3;13;Muy buena / Oso ona;17;14;Muy buena / Oso ona
21/10/2017;12:00;0,21;"Muy buena / ";0,2;3;12;Muy buena / Oso ona;17;8;Muy buena / Oso ona
21/10/2017;11:00;0,24;"Muy buena / ";0,2;5;15;Muy buena / Oso ona;22;8;Muy buena / Oso ona
21/10/2017;10:00;0,23;"Muy buena / ";0,19;6;24;Muy buena / Oso ona;32;12;Muy buena / Oso ona
21/10/2017;09:00;0,22;"Muy buena / ";0,18;4;20;Muy buena / Oso ona;26;13;Muy buena / Oso ona
21/10/2017;08:00;0,2;"Muy buena / ";0,18;1;13;Muy buena / Oso ona;16;4;Muy buena / Oso ona
21/10/2017;07:00;0,18;"Muy buena / ";0,17;;;Sin datos / Daturik gabe;14;7;Muy buena / Oso ona
21/10/2017;06:00;0,16;"Muy buena / ";0,2;;;Sin datos / Daturik gabe;5;6;Muy buena / Oso ona
21/10/2017;05:00;0,17;"Muy buena / ";0,26;;;Sin datos / Daturik gabe;4;9;Muy buena / Oso ona
21/10/2017;04:00;0,19;"Muy buena / ";0,32;;;Sin datos / Daturik gabe;8;16;Muy buena / Oso ona
21/10/2017;03:00;0,16;"Muy buena / ";0,37;;;Sin datos / Daturik gabe;6;16;Muy buena / Oso ona
21/10/2017;02:00;0,21;"Muy buena / ";0,45;;;Sin datos / Daturik gabe;9;6;Muy buena / Oso ona
21/10/2017;01:00;0,19;"Muy buena / ";0,45;;;Sin datos / Daturik gabe;10;9;Muy buena / Oso ona
20/10/2017;24:00;0,18;"Muy buena / ";0,46;;;Sin datos / Daturik gabe;11;9;Muy buena / Oso ona
20/10/2017;23:00;0,34;"Muy buena / ";0,43;3;29;Muy buena / Oso ona;33;12;Muy buena / Oso ona
20/10/2017;22:00;0,49;"Muy buena / ";0,4;6;56;Muy buena / Oso ona;66;23;Muy buena / Oso ona
20/10/2017;21:00;0,52;"Muy buena / ";0,39;16;61;Muy buena / Oso ona;85;33;Muy buena / Oso ona
20/10/2017;20:00;0,53;"Muy buena / ";0,34;38;75;Muy buena / Oso ona;133;39;Muy buena / Oso ona
20/10/2017;19:00;0,64;"Muy buena / ";0,3;24;73;Muy buena / Oso ona;109;56;Buena / Ona
20/10/2017;18:00;0,47;"Muy buena / ";0,24;28;84;Muy buena / Oso ona;127;33;Muy buena / Oso ona
20/10/2017;17:00;0,25;"Muy buena / ";0,31;11;49;Muy buena / Oso ona;65;15;Muy buena / Oso ona
20/10/2017;16:00;0,16;"Muy buena / ";0,4;5;22;Muy buena / Oso ona;30;8;Muy buena / Oso ona
20/10/2017;15:00;0,16;"Muy buena / ";0,49;5;19;Muy buena / Oso ona;27;7;Muy buena / Oso ona
20/10/2017;14:00;0,17;"Muy buena / ";0,6;4;15;Muy buena / Oso ona;21;7;Muy buena / Oso ona
20/10/2017;13:00;0,18;"Muy buena / ";0,62;6;17;Muy buena / Oso ona;26;5;Muy buena / Oso ona
20/10/2017;12:00;0,22;"Muy buena / ";0,68;9;21;Muy buena / Oso ona;34;4;Muy buena / Oso ona
20/10/2017;11:00;0,24;"Muy buena / ";0,74;12;25;Muy buena / Oso ona;43;7;Muy buena / Oso ona
20/10/2017;10:00;0,97;"Muy buena / ";0,79;71;51;Muy buena / Oso ona;160;27;Muy buena / Oso ona
20/10/2017;09:00;0,89;"Muy buena / ";0,77;164;64;Muy buena / Oso ona;315;47;Buena / Ona
20/10/2017;08:00;0,8;"Muy buena / ";0,72;186;63;Muy buena / Oso ona;348;40;Muy buena / Oso ona
20/10/2017;07:00;0,9;"Muy buena / ";0,71;164;56;Muy buena / Oso ona;307;28;Muy buena / Oso ona
20/10/2017;06:00;0,75;"Muy buena / ";0,61;92;43;Muy buena / Oso ona;184;21;Muy buena / Oso ona
20/10/2017;05:00;0,68;"Muy buena / ";0,53;54;38;Muy buena / Oso ona;121;19;Muy buena / Oso ona
20/10/2017;04:00;0,66;"Muy buena / ";0,48;23;34;Muy buena / Oso ona;69;19;Muy buena / Oso ona
20/10/2017;03:00;0,71;"Muy buena / ";0,44;17;33;Muy buena / Oso ona;59;21;Muy buena / Oso ona
20/10/2017;02:00;0,68;"Muy buena / ";0,41;14;37;Muy buena / Oso ona;58;22;Muy buena / Oso ona
20/10/2017;01:00;0,54;"Muy buena / ";0,41;11;36;Muy buena / Oso ona;52;28;Muy buena / Oso ona
19/10/2017;24:00;0,49;"Muy buena / ";0,38;5;40;Muy buena / Oso ona;47;35;Muy buena / Oso ona
19/10/2017;23:00;0,35;"Muy buena / ";0,36;7;43;Muy buena / Oso ona;54;26;Muy buena / Oso ona
19/10/2017;22:00;0,27;"Muy buena / ";0,34;13;44;Muy buena / Oso ona;64;17;Muy buena / Oso ona
19/10/2017;21:00;0,36;"Muy buena / ";0,35;27;49;Muy buena / Oso ona;91;25;Muy buena / Oso ona
19/10/2017;20:00;0,41;"Muy buena / ";0,32;16;47;Muy buena / Oso ona;71;27;Muy buena / Oso ona
19/10/2017;19:00;0,53;"Muy buena / ";0,29;9;44;Muy buena / Oso ona;58;30;Muy buena / Oso ona
