Date;Hour;NO (µg/m3);NO2 (µg/m3);NO2 - ICA;NOX (µg/m3);O3 (µg/m3);O3 - ICA;O3 8h (µg/m3);PM10 (µg/m3);PM10 - ICA;PM2,5 (µg/m3);PM2,5 - ICA;SO2 (µg/m3);SO2 - ICA;D.vien (grados);H (%);P (mBar);Precipitación (l/m2);R (w/m2);Tº (ºC);V.vien (m/s)
05/08/2017;02:00;11;32;Muy buena / Oso ona;48;1;"Muy buena / ";29;6;Muy buena / Oso ona;;Sin datos / Daturik gabe;2;Muy buena / Oso ona;200;89;1016,8;0;0,4;21,1;0,53
05/08/2017;01:00;6;35;Muy buena / Oso ona;43;3;"Muy buena / ";37;5;Muy buena / Oso ona;;Sin datos / Daturik gabe;2;Muy buena / Oso ona;224;89;1016,9;0;0,4;21,2;0,71
04/08/2017;24:00;4;24;Muy buena / Oso ona;30;13;"Muy buena / ";45;2;Muy buena / Oso ona;;Sin datos / Daturik gabe;2;Muy buena / Oso ona;322;87;1016,9;0;0,4;22,5;0,61
04/08/2017;23:00;1;15;Muy buena / Oso ona;16;21;"Muy buena / ";47;3;Muy buena / Oso ona;2;Muy buena / Oso ona;1;Muy buena / Oso ona;221;84;1017,2;0;0,4;22,2;0,69
04/08/2017;22:00;1;8;Muy buena / Oso ona;10;34;"Muy buena / ";52;6;Muy buena / Oso ona;1;Muy buena / Oso ona;2;Muy buena / Oso ona;220;81;1017,6;0;0,4;23;0,75
04/08/2017;21:00;3;18;Muy buena / Oso ona;22;36;"Muy buena / ";55;11;Muy buena / Oso ona;;Sin datos / Daturik gabe;2;Muy buena / Oso ona;343;82;1017,4;0;0,4;23,7;1,14
04/08/2017;20:00;1;14;Muy buena / Oso ona;16;51;"Muy buena / ";58;10;Muy buena / Oso ona;;Sin datos / Daturik gabe;2;Muy buena / Oso ona;4;81;1016,9;0;3,2;24,6;1,25
04/08/2017;19:00;1;12;Muy buena / Oso ona;13;57;"Muy buena / ";59;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;2;Muy buena / Oso ona;16;72;1016,7;0;30,7;26,1;1,59
04/08/2017;18:00;3;11;Muy buena / Oso ona;16;59;"Muy buena / ";59;12;Muy buena / Oso ona;7;Muy buena / Oso ona;2;Muy buena / Oso ona;17;66;1016,5;0;270,2;28,1;2,73
04/08/2017;17:00;4;9;Muy buena / Oso ona;15;57;"Muy buena / ";58;17;Muy buena / Oso ona;7;Muy buena / Oso ona;2;Muy buena / Oso ona;23;60;1016,5;0;48,8;28,1;2,15
04/08/2017;16:00;3;9;Muy buena / Oso ona;14;63;"Buena / ";55;8;Muy buena / Oso ona;7;Muy buena / Oso ona;2;Muy buena / Oso ona;24;60;1016,6;0;73,2;27,7;2,41
04/08/2017;15:00;5;12;Muy buena / Oso ona;20;57;"Muy buena / ";50;9;Muy buena / Oso ona;2;Muy buena / Oso ona;2;Muy buena / Oso ona;26;58;1016,9;0;787;27,6;2,92
04/08/2017;14:00;6;14;Muy buena / Oso ona;22;56;"Muy buena / ";44;12;Muy buena / Oso ona;2;Muy buena / Oso ona;2;Muy buena / Oso ona;33;56;1016,9;0;900,4;27,8;2,89
04/08/2017;13:00;4;12;Muy buena / Oso ona;17;64;"Buena / ";38;14;Muy buena / Oso ona;0;Muy buena / Oso ona;2;Muy buena / Oso ona;29;56;1017;0;937,3;27,7;2,57
04/08/2017;12:00;8;19;Muy buena / Oso ona;32;57;"Muy buena / ";33;37;Muy buena / Oso ona;0;Muy buena / Oso ona;2;Muy buena / Oso ona;;87;1017,3;0;906,1;;
04/08/2017;11:00;9;22;Muy buena / Oso ona;36;60;"Muy buena / ";30;25;Muy buena / Oso ona;0;Muy buena / Oso ona;2;Muy buena / Oso ona;;100;1017,7;0;786,9;;
04/08/2017;10:00;10;22;Muy buena / Oso ona;37;49;"Muy buena / ";29;22;Muy buena / Oso ona;0;Muy buena / Oso ona;2;Muy buena / Oso ona;;100;1017,8;0;671,8;;
04/08/2017;09:00;13;24;Muy buena / Oso ona;43;37;"Muy buena / ";31;19;Muy buena / Oso ona;0;Muy buena / Oso ona;2;Muy buena / Oso ona;;100;1017,5;0;487,2;;
04/08/2017;08:00;18;25;Muy buena / Oso ona;52;23;"Muy buena / ";33;22;Muy buena / Oso ona;0;Muy buena / Oso ona;2;Muy buena / Oso ona;;100;1017,2;0;253,4;;
04/08/2017;07:00;32;31;Muy buena / Oso ona;80;8;"Muy buena / ";36;16;Muy buena / Oso ona;1;Muy buena / Oso ona;2;Muy buena / Oso ona;;100;1017;0;115,6;;
04/08/2017;06:00;19;24;Muy buena / Oso ona;52;5;"Muy buena / ";42;8;Muy buena / Oso ona;6;Muy buena / Oso ona;2;Muy buena / Oso ona;358;94;1016,8;0;15,5;24,5;3,57
04/08/2017;05:00;3;12;Muy buena / Oso ona;16;24;"Muy buena / ";48;13;Muy buena / Oso ona;;Sin datos / Daturik gabe;2;Muy buena / Oso ona;217;93;1016,5;0;0,7;20,7;0,49
04/08/2017;04:00;1;8;Muy buena / Oso ona;9;35;"Muy buena / ";51;17;Muy buena / Oso ona;;Sin datos / Daturik gabe;1;Muy buena / Oso ona;235;92;1016,4;0;0,4;21,3;0,51
04/08/2017;03:00;0;4;Muy buena / Oso ona;4;53;"Muy buena / ";53;14;Muy buena / Oso ona;9;Muy buena / Oso ona;1;Muy buena / Oso ona;16;89;1016,7;0;0,4;21,7;0,37
04/08/2017;02:00;0;5;Muy buena / Oso ona;5;60;"Muy buena / ";53;18;Muy buena / Oso ona;;Sin datos / Daturik gabe;2;Muy buena / Oso ona;44;89;1016,9;0;0,4;22,1;0,89
04/08/2017;01:00;0;4;Muy buena / Oso ona;4;53;"Muy buena / ";55;19;Muy buena / Oso ona;;Sin datos / Daturik gabe;1;Muy buena / Oso ona;41;88;1017,1;0;0,4;22,4;0,79
03/08/2017;24:00;0;6;Muy buena / Oso ona;6;56;"Muy buena / ";59;8;Muy buena / Oso ona;;Sin datos / Daturik gabe;2;Muy buena / Oso ona;22;88;1017,4;0;0,4;23,3;1,69
03/08/2017;23:00;1;8;Muy buena / Oso ona;9;54;"Muy buena / ";63;8;Muy buena / Oso ona;;Sin datos / Daturik gabe;1;Muy buena / Oso ona;20;86;1017,9;0;0,4;22,6;0,96
03/08/2017;22:00;0;7;Muy buena / Oso ona;7;55;"Muy buena / ";66;8;Muy buena / Oso ona;;Sin datos / Daturik gabe;2;Muy buena / Oso ona;13;83;1018,1;0;0,4;22,6;1,25
03/08/2017;21:00;1;8;Muy buena / Oso ona;9;52;"Muy buena / ";68;9;Muy buena / Oso ona;;Sin datos / Daturik gabe;2;Muy buena / Oso ona;17;83;1018,2;0;0,4;22,9;1,24
03/08/2017;20:00;2;11;Muy buena / Oso ona;13;50;"Muy buena / ";70;8;Muy buena / Oso ona;;Sin datos / Daturik gabe;2;Muy buena / Oso ona;23;83;1017,9;0;2,4;23,1;1,6
03/08/2017;19:00;3;10;Muy buena / Oso ona;15;50;"Muy buena / ";71;11;Muy buena / Oso ona;;Sin datos / Daturik gabe;2;Muy buena / Oso ona;20;81;1017,5;0;29,3;23,5;1,75
03/08/2017;18:00;3;13;Muy buena / Oso ona;18;54;"Muy buena / ";74;15;Muy buena / Oso ona;;Sin datos / Daturik gabe;2;Muy buena / Oso ona;17;76;1017,2;0;166,5;25,4;3,1
03/08/2017;17:00;4;14;Muy buena / Oso ona;20;74;"Buena / ";75;21;Muy buena / Oso ona;7;Muy buena / Oso ona;2;Muy buena / Oso ona;25;73;1017,1;0;79,3;25,2;2,57
03/08/2017;16:00;2;11;Muy buena / Oso ona;13;89;"Buena / ";;20;Muy buena / Oso ona;5;Muy buena / Oso ona;2;Muy buena / Oso ona;8;70;1017,2;0;100,1;25,4;2,24
03/08/2017;15:00;2;11;Muy buena / Oso ona;14;84;"Buena / ";;20;Muy buena / Oso ona;1;Muy buena / Oso ona;2;Muy buena / Oso ona;355;73;1017,4;0;777,3;24,6;2,5
03/08/2017;14:00;3;10;Muy buena / Oso ona;14;78;"Buena / ";;14;Muy buena / Oso ona;2;Muy buena / Oso ona;2;Muy buena / Oso ona;349;74;1017,7;0;896,7;24,2;2,74
03/08/2017;13:00;4;13;Muy buena / Oso ona;19;67;"Buena / ";;9;Muy buena / Oso ona;5;Muy buena / Oso ona;2;Muy buena / Oso ona;6;75;1017,9;0;935,4;23,9;2,51
03/08/2017;12:00;4;16;Muy buena / Oso ona;22;66;"Buena / ";;16;Muy buena / Oso ona;1;Muy buena / Oso ona;2;Muy buena / Oso ona;355;76;1018,2;0;894;24,6;3,69
03/08/2017;11:00;6;31;Muy buena / Oso ona;40;59;"Muy buena / ";;18;Muy buena / Oso ona;2;Muy buena / Oso ona;2;Muy buena / Oso ona;32;77;1018,3;0;777,1;23,7;2,78
03/08/2017;10:00;;;Sin datos / Daturik gabe;;;"Sin datos / ";;12;Muy buena / Oso ona;0;Muy buena / Oso ona;6;Muy buena / Oso ona;32;77;1018,3;0;645,7;23,5;2,74
03/08/2017;09:00;;;Sin datos / Daturik gabe;;;"Sin datos / ";;27;Muy buena / Oso ona;0;Muy buena / Oso ona;8;Muy buena / Oso ona;;;;;;;
03/08/2017;08:00;;;Sin datos / Daturik gabe;;;"Sin datos / ";;21;Muy buena / Oso ona;0;Muy buena / Oso ona;9;Muy buena / Oso ona;212;78;1017,9;0;243,3;22,9;0,91
03/08/2017;07:00;;;Sin datos / Daturik gabe;;;"Sin datos / ";;8;Muy buena / Oso ona;0;Muy buena / Oso ona;10;Muy buena / Oso ona;194;88;1018;0;104,7;20,4;0,78
03/08/2017;06:00;;;Sin datos / Daturik gabe;;;"Sin datos / ";;11;Muy buena / Oso ona;4;Muy buena / Oso ona;15;Muy buena / Oso ona;310;93;1018;0;10,8;19,9;0,46
03/08/2017;05:00;;;Sin datos / Daturik gabe;;;"Sin datos / ";;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;15;Muy buena / Oso ona;225;92;1017,7;0;0,5;19,1;0,43
03/08/2017;04:00;;;Sin datos / Daturik gabe;;;"Sin datos / ";41;6;Muy buena / Oso ona;;Sin datos / Daturik gabe;4;Muy buena / Oso ona;222;90;1017,6;0;0,4;19,8;0,32
03/08/2017;03:00;0;4;Muy buena / Oso ona;5;34;"Muy buena / ";44;7;Muy buena / Oso ona;;Sin datos / Daturik gabe;4;Muy buena / Oso ona;260;86;1017,3;0;0,4;20,7;0,3
03/08/2017;02:00;0;6;Muy buena / Oso ona;6;37;"Muy buena / ";46;5;Muy buena / Oso ona;;Sin datos / Daturik gabe;3;Muy buena / Oso ona;234;83;1017,3;0;0,4;21,2;0,55
03/08/2017;01:00;0;7;Muy buena / Oso ona;7;40;"Muy buena / ";49;8;Muy buena / Oso ona;;Sin datos / Daturik gabe;3;Muy buena / Oso ona;321;81;1017,4;0;0,4;21,4;0,38
02/08/2017;24:00;1;10;Muy buena / Oso ona;11;37;"Muy buena / ";52;12;Muy buena / Oso ona;;Sin datos / Daturik gabe;4;Muy buena / Oso ona;341;81;1017,2;0;0,4;22,1;1,39
02/08/2017;23:00;0;6;Muy buena / Oso ona;6;43;"Muy buena / ";53;2;Muy buena / Oso ona;;Sin datos / Daturik gabe;4;Muy buena / Oso ona;258;79;1017,4;0;0,4;21,6;0,47
02/08/2017;22:00;1;7;Muy buena / Oso ona;7;44;"Muy buena / ";55;6;Muy buena / Oso ona;;Sin datos / Daturik gabe;3;Muy buena / Oso ona;251;78;1017,8;0;0,4;21,8;0,74
02/08/2017;21:00;2;5;Muy buena / Oso ona;7;49;"Muy buena / ";56;6;Muy buena / Oso ona;;Sin datos / Daturik gabe;4;Muy buena / Oso ona;264;76;1017,8;0;0,4;22;0,74
02/08/2017;20:00;2;6;Muy buena / Oso ona;8;58;"Muy buena / ";57;10;Muy buena / Oso ona;;Sin datos / Daturik gabe;4;Muy buena / Oso ona;239;73;1017,3;0;9,1;22,3;0,67
02/08/2017;19:00;5;9;Muy buena / Oso ona;16;55;"Muy buena / ";57;7;Muy buena / Oso ona;;Sin datos / Daturik gabe;3;Muy buena / Oso ona;289;74;1017;0;47,6;22,5;0,76
02/08/2017;18:00;5;8;Muy buena / Oso ona;16;56;"Muy buena / ";57;17;Muy buena / Oso ona;5;Muy buena / Oso ona;4;Muy buena / Oso ona;345;73;1016,8;0;182,2;23,8;3,02
02/08/2017;17:00;3;8;Muy buena / Oso ona;12;58;"Muy buena / ";57;14;Muy buena / Oso ona;5;Muy buena / Oso ona;4;Muy buena / Oso ona;352;69;1016,6;0;176;23,9;2,08
02/08/2017;16:00;5;7;Muy buena / Oso ona;14;58;"Muy buena / ";55;5;Muy buena / Oso ona;;Sin datos / Daturik gabe;4;Muy buena / Oso ona;356;72;1016,5;0;142,6;23,3;2,46
02/08/2017;15:00;3;6;Muy buena / Oso ona;11;59;"Muy buena / ";49;8;Muy buena / Oso ona;1;Muy buena / Oso ona;4;Muy buena / Oso ona;3;73;1016,5;0;741,7;23,3;3,11
02/08/2017;14:00;4;7;Muy buena / Oso ona;13;57;"Muy buena / ";42;8;Muy buena / Oso ona;1;Muy buena / Oso ona;4;Muy buena / Oso ona;12;72;1016,7;0;878,4;23,4;2,63
02/08/2017;13:00;6;10;Muy buena / Oso ona;19;57;"Muy buena / ";35;11;Muy buena / Oso ona;0;Muy buena / Oso ona;4;Muy buena / Oso ona;30;73;1017,1;0;913,9;23;2,62
02/08/2017;12:00;5;7;Muy buena / Oso ona;15;57;"Muy buena / ";30;11;Muy buena / Oso ona;0;Muy buena / Oso ona;4;Muy buena / Oso ona;;93;1017,9;0;873,8;;
02/08/2017;11:00;5;10;Muy buena / Oso ona;18;57;"Muy buena / ";26;16;Muy buena / Oso ona;10;Muy buena / Oso ona;4;Muy buena / Oso ona;;100;1018,2;0;444,3;;
02/08/2017;10:00;6;15;Muy buena / Oso ona;25;51;"Muy buena / ";22;16;Muy buena / Oso ona;6;Muy buena / Oso ona;4;Muy buena / Oso ona;;100;1018,2;0;255,2;;
02/08/2017;09:00;9;16;Muy buena / Oso ona;30;41;"Muy buena / ";18;;Sin datos / Daturik gabe;0;Muy buena / Oso ona;4;Muy buena / Oso ona;;100;1018,1;0;422,5;;
02/08/2017;08:00;55;39;Muy buena / Oso ona;122;10;"Muy buena / ";16;;Sin datos / Daturik gabe;0;Muy buena / Oso ona;4;Muy buena / Oso ona;;100;1017,9;0;239,3;;
02/08/2017;07:00;40;33;Muy buena / Oso ona;93;5;"Muy buena / ";17;12;Muy buena / Oso ona;0;Muy buena / Oso ona;4;Muy buena / Oso ona;;98;1017,6;0;62,3;;
02/08/2017;06:00;17;24;Muy buena / Oso ona;49;5;"Muy buena / ";21;9;Muy buena / Oso ona;2;Muy buena / Oso ona;4;Muy buena / Oso ona;298;94;1017,5;0;19,9;18,4;0,34
02/08/2017;05:00;2;13;Muy buena / Oso ona;15;17;"Muy buena / ";26;8;Muy buena / Oso ona;;Sin datos / Daturik gabe;3;Muy buena / Oso ona;216;94;1017,5;0;0,8;17,6;0,66
02/08/2017;04:00;0;10;Muy buena / Oso ona;11;19;"Muy buena / ";30;4;Muy buena / Oso ona;;Sin datos / Daturik gabe;3;Muy buena / Oso ona;230;92;1017,7;0;0,4;18,1;0,66
02/08/2017;03:00;0;10;Muy buena / Oso ona;10;25;"Muy buena / ";34;8;Muy buena / Oso ona;;Sin datos / Daturik gabe;3;Muy buena / Oso ona;227;90;1017,9;0;0,4;19;0,79
02/08/2017;02:00;0;12;Muy buena / Oso ona;12;23;"Muy buena / ";38;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;3;Muy buena / Oso ona;250;87;1018,3;0;0,4;19,5;0,9
02/08/2017;01:00;1;12;Muy buena / Oso ona;13;26;"Muy buena / ";43;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;4;Muy buena / Oso ona;232;86;1018,6;0;0,4;19,7;0,88
01/08/2017;24:00;0;12;Muy buena / Oso ona;12;29;"Muy buena / ";47;12;Muy buena / Oso ona;;Sin datos / Daturik gabe;3;Muy buena / Oso ona;306;85;1018,9;0;0,4;20,7;0,68
01/08/2017;23:00;0;9;Muy buena / Oso ona;9;31;"Muy buena / ";49;10;Muy buena / Oso ona;7;Muy buena / Oso ona;3;Muy buena / Oso ona;244;84;1019;0;0,4;20;0,57
01/08/2017;22:00;1;8;Muy buena / Oso ona;9;43;"Muy buena / ";53;7;Muy buena / Oso ona;;Sin datos / Daturik gabe;3;Muy buena / Oso ona;277;80;1019;0;0,4;20,6;0,21
01/08/2017;21:00;2;10;Muy buena / Oso ona;13;45;"Muy buena / ";55;5;Muy buena / Oso ona;;Sin datos / Daturik gabe;4;Muy buena / Oso ona;343;78;1018,7;0;0,4;20,5;0,93
01/08/2017;20:00;6;13;Muy buena / Oso ona;21;45;"Muy buena / ";57;8;Muy buena / Oso ona;6;Muy buena / Oso ona;4;Muy buena / Oso ona;347;75;1017,8;0;6,5;21;0,8
01/08/2017;19:00;3;10;Muy buena / Oso ona;15;55;"Muy buena / ";59;4;Muy buena / Oso ona;;Sin datos / Daturik gabe;4;Muy buena / Oso ona;16;73;1017,2;0;23;21,4;1,14
01/08/2017;18:00;4;14;Muy buena / Oso ona;20;55;"Muy buena / ";59;4;Muy buena / Oso ona;;Sin datos / Daturik gabe;4;Muy buena / Oso ona;14;75;1016,8;0;74,3;22,4;2,68
01/08/2017;17:00;4;12;Muy buena / Oso ona;18;58;"Muy buena / ";56;12;Muy buena / Oso ona;;Sin datos / Daturik gabe;4;Muy buena / Oso ona;25;74;1016,6;0;159;22;2,09
01/08/2017;16:00;4;11;Muy buena / Oso ona;18;61;"Buena / ";51;11;Muy buena / Oso ona;4;Muy buena / Oso ona;4;Muy buena / Oso ona;25;71;1016,6;0;283,6;22,4;2,31
01/08/2017;15:00;3;10;Muy buena / Oso ona;14;62;"Buena / ";44;9;Muy buena / Oso ona;7;Muy buena / Oso ona;4;Muy buena / Oso ona;28;71;1016,4;0;457,6;22,4;2,75
01/08/2017;14:00;5;11;Muy buena / Oso ona;19;60;"Muy buena / ";38;20;Muy buena / Oso ona;5;Muy buena / Oso ona;4;Muy buena / Oso ona;25;70;1016,3;0;423,5;22,3;2,44
01/08/2017;13:00;5;11;Muy buena / Oso ona;19;58;"Muy buena / ";32;18;Muy buena / Oso ona;2;Muy buena / Oso ona;4;Muy buena / Oso ona;25;69;1016,2;0;398,2;22,3;2,42
01/08/2017;12:00;5;13;Muy buena / Oso ona;20;61;"Buena / ";28;9;Muy buena / Oso ona;0;Muy buena / Oso ona;4;Muy buena / Oso ona;;91;1016;0;426,5;;
01/08/2017;11:00;4;12;Muy buena / Oso ona;18;56;"Muy buena / ";25;12;Muy buena / Oso ona;0;Muy buena / Oso ona;4;Muy buena / Oso ona;11;71;1015,9;0;351,6;23,5;3,06
01/08/2017;10:00;12;32;Muy buena / Oso ona;50;32;"Muy buena / ";23;13;Muy buena / Oso ona;0;Muy buena / Oso ona;4;Muy buena / Oso ona;71;74;1015,5;0;233,4;21,4;0,6
01/08/2017;09:00;19;36;Muy buena / Oso ona;64;17;"Muy buena / ";26;10;Muy buena / Oso ona;0;Muy buena / Oso ona;4;Muy buena / Oso ona;203;87;1015,2;0;143;20,4;0,27
01/08/2017;08:00;36;44;Muy buena / Oso ona;98;9;"Muy buena / ";29;12;Muy buena / Oso ona;5;Muy buena / Oso ona;4;Muy buena / Oso ona;199;94;1014,8;0;82,9;19,2;0,72
01/08/2017;07:00;26;40;Muy buena / Oso ona;80;8;"Muy buena / ";32;4;Muy buena / Oso ona;;Sin datos / Daturik gabe;4;Muy buena / Oso ona;204;96;1014,1;0;31,2;18,5;1,06
01/08/2017;06:00;5;24;Muy buena / Oso ona;32;17;"Muy buena / ";38;3;Muy buena / Oso ona;;Sin datos / Daturik gabe;4;Muy buena / Oso ona;283;96;1013,4;0;4,8;19,2;0,95
01/08/2017;05:00;1;15;Muy buena / Oso ona;16;26;"Muy buena / ";44;6;Muy buena / Oso ona;;Sin datos / Daturik gabe;4;Muy buena / Oso ona;221;93;1013,3;0;0,5;18,5;1,21
01/08/2017;04:00;0;11;Muy buena / Oso ona;12;33;"Muy buena / ";48;10;Muy buena / Oso ona;;Sin datos / Daturik gabe;4;Muy buena / Oso ona;222;89;1013,1;0;0,4;19;1,08
01/08/2017;03:00;0;9;Muy buena / Oso ona;9;43;"Muy buena / ";51;7;Muy buena / Oso ona;3;Muy buena / Oso ona;4;Muy buena / Oso ona;133;83;1013;0;0,4;20,2;0,22
01/08/2017;02:00;0;3;Muy buena / Oso ona;3;52;"Muy buena / ";54;5;Muy buena / Oso ona;;Sin datos / Daturik gabe;3;Muy buena / Oso ona;11;82;1013;0;0,4;20,5;0,73
01/08/2017;01:00;0;4;Muy buena / Oso ona;4;46;"Muy buena / ";55;8;Muy buena / Oso ona;;Sin datos / Daturik gabe;3;Muy buena / Oso ona;222;83;1013;0;0,4;20,1;0,41
31/07/2017;24:00;0;4;Muy buena / Oso ona;4;49;"Muy buena / ";56;10;Muy buena / Oso ona;;Sin datos / Daturik gabe;4;Muy buena / Oso ona;352;78;1013,1;0;0,4;21,4;1,37
31/07/2017;23:00;1;3;Muy buena / Oso ona;4;52;"Muy buena / ";57;10;Muy buena / Oso ona;6;Muy buena / Oso ona;4;Muy buena / Oso ona;351;75;1013,6;0;0,4;20,9;0,48
31/07/2017;22:00;0;5;Muy buena / Oso ona;6;53;"Muy buena / ";58;12;Muy buena / Oso ona;7;Muy buena / Oso ona;3;Muy buena / Oso ona;312;74;1013,6;0;0,4;20,9;0,7
31/07/2017;21:00;1;7;Muy buena / Oso ona;8;54;"Muy buena / ";59;8;Muy buena / Oso ona;;Sin datos / Daturik gabe;4;Muy buena / Oso ona;342;75;1013,3;0;0,4;21;0,85
31/07/2017;20:00;2;8;Muy buena / Oso ona;10;60;"Muy buena / ";61;12;Muy buena / Oso ona;5;Muy buena / Oso ona;3;Muy buena / Oso ona;359;73;1012,6;0;2,9;21,1;1,33
31/07/2017;19:00;1;9;Muy buena / Oso ona;11;60;"Muy buena / ";61;11;Muy buena / Oso ona;10;Muy buena / Oso ona;3;Muy buena / Oso ona;8;73;1012,2;0;18,6;21,2;1,72
31/07/2017;18:00;2;11;Muy buena / Oso ona;14;58;"Muy buena / ";61;16;Muy buena / Oso ona;7;Muy buena / Oso ona;4;Muy buena / Oso ona;14;72;1011,8;0;32,8;22,4;2,21
31/07/2017;17:00;4;11;Muy buena / Oso ona;17;57;"Muy buena / ";60;;Sin datos / Daturik gabe;7;Muy buena / Oso ona;4;Muy buena / Oso ona;23;71;1011,7;0;69,1;21,7;1,58
31/07/2017;16:00;5;11;Muy buena / Oso ona;19;59;"Muy buena / ";59;13;Muy buena / Oso ona;8;Muy buena / Oso ona;4;Muy buena / Oso ona;27;71;1011,6;0;144,9;22,1;1,69
31/07/2017;15:00;2;8;Muy buena / Oso ona;11;62;"Buena / ";55;10;Muy buena / Oso ona;4;Muy buena / Oso ona;4;Muy buena / Oso ona;28;72;1011,5;0;222,4;22,2;1,79
31/07/2017;14:00;1;7;Muy buena / Oso ona;9;63;"Buena / ";49;12;Muy buena / Oso ona;5;Muy buena / Oso ona;3;Muy buena / Oso ona;28;72;1011,6;0;243,7;22,3;1,87
31/07/2017;13:00;1;8;Muy buena / Oso ona;9;66;"Buena / ";43;18;Muy buena / Oso ona;3;Muy buena / Oso ona;4;Muy buena / Oso ona;25;72;1011,6;0;255,5;22,3;1,67
31/07/2017;12:00;2;11;Muy buena / Oso ona;14;64;"Buena / ";37;21;Muy buena / Oso ona;5;Muy buena / Oso ona;3;Muy buena / Oso ona;16;74;1011,5;0;277;22,8;2,71
31/07/2017;11:00;2;11;Muy buena / Oso ona;13;56;"Muy buena / ";32;21;Muy buena / Oso ona;7;Muy buena / Oso ona;4;Muy buena / Oso ona;29;75;1011,5;0;186,3;21,6;2,31
31/07/2017;10:00;4;12;Muy buena / Oso ona;18;52;"Muy buena / ";27;11;Muy buena / Oso ona;1;Muy buena / Oso ona;4;Muy buena / Oso ona;30;73;1011,6;0;242,9;21,8;2,57
31/07/2017;09:00;4;11;Muy buena / Oso ona;17;49;"Muy buena / ";23;33;Muy buena / Oso ona;0;Muy buena / Oso ona;4;Muy buena / Oso ona;83;73;1011,8;0;304;21,9;1,63
31/07/2017;08:00;9;18;Muy buena / Oso ona;32;26;"Muy buena / ";20;30;Muy buena / Oso ona;0;Muy buena / Oso ona;3;Muy buena / Oso ona;120;86;1012,2;0;259,4;20,4;0,39
31/07/2017;07:00;5;16;Muy buena / Oso ona;23;16;"Muy buena / ";19;7;Muy buena / Oso ona;1;Muy buena / Oso ona;3;Muy buena / Oso ona;220;95;1012,4;0;69,4;18,4;0,97
31/07/2017;06:00;1;13;Muy buena / Oso ona;14;17;"Muy buena / ";22;7;Muy buena / Oso ona;5;Muy buena / Oso ona;3;Muy buena / Oso ona;302;96;1012,3;0;10,5;19;0,77
31/07/2017;05:00;0;13;Muy buena / Oso ona;14;19;"Muy buena / ";24;7;Muy buena / Oso ona;1;Muy buena / Oso ona;3;Muy buena / Oso ona;226;96;1012,3;0;0,6;18,1;0,45
31/07/2017;04:00;0;21;Muy buena / Oso ona;21;17;"Muy buena / ";27;3;Muy buena / Oso ona;;Sin datos / Daturik gabe;3;Muy buena / Oso ona;219;96;1012,7;0;0,4;18,2;0,62
31/07/2017;03:00;0;19;Muy buena / Oso ona;19;22;"Muy buena / ";32;10;Muy buena / Oso ona;;Sin datos / Daturik gabe;3;Muy buena / Oso ona;234;95;1013,2;0;0,4;18,1;1,14
31/07/2017;02:00;0;21;Muy buena / Oso ona;21;20;"Muy buena / ";36;9;Muy buena / Oso ona;;Sin datos / Daturik gabe;3;Muy buena / Oso ona;242;94;1014;0,1;0,4;18,4;1,02
31/07/2017;01:00;1;14;Muy buena / Oso ona;15;21;"Muy buena / ";40;13;Muy buena / Oso ona;;Sin datos / Daturik gabe;3;Muy buena / Oso ona;219;93;1014,2;0;0,4;18,7;0,82
30/07/2017;24:00;0;12;Muy buena / Oso ona;12;28;"Muy buena / ";44;13;Muy buena / Oso ona;;Sin datos / Daturik gabe;3;Muy buena / Oso ona;286;93;1014,6;0;0,4;19,6;0,63
30/07/2017;23:00;2;13;Muy buena / Oso ona;15;37;"Muy buena / ";46;11;Muy buena / Oso ona;10;Muy buena / Oso ona;3;Muy buena / Oso ona;242;94;1015,1;0;0,4;18,7;0,94
30/07/2017;22:00;0;17;Muy buena / Oso ona;17;32;"Muy buena / ";48;8;Muy buena / Oso ona;;Sin datos / Daturik gabe;3;Muy buena / Oso ona;242;94;1015,4;0;0,4;18,7;1,44
30/07/2017;21:00;1;19;Muy buena / Oso ona;20;40;"Muy buena / ";50;12;Muy buena / Oso ona;;Sin datos / Daturik gabe;3;Muy buena / Oso ona;169;92;1015,3;0;0,4;19;0,81
30/07/2017;20:00;2;13;Muy buena / Oso ona;16;51;"Muy buena / ";52;13;Muy buena / Oso ona;1;Muy buena / Oso ona;3;Muy buena / Oso ona;101;83;1014,9;0,1;1,4;20;0,15
30/07/2017;19:00;3;16;Muy buena / Oso ona;20;49;"Muy buena / ";51;14;Muy buena / Oso ona;0;Muy buena / Oso ona;4;Muy buena / Oso ona;24;80;1014,5;0;19,1;20,4;0,68
30/07/2017;18:00;4;16;Muy buena / Oso ona;23;51;"Muy buena / ";51;12;Muy buena / Oso ona;;Sin datos / Daturik gabe;3;Muy buena / Oso ona;13;79;1014,5;0;35;21,3;2,46
30/07/2017;17:00;3;14;Muy buena / Oso ona;19;50;"Muy buena / ";50;9;Muy buena / Oso ona;;Sin datos / Daturik gabe;4;Muy buena / Oso ona;5;81;1014,4;0;47,8;21;1
