Date;Hour;CO (mg/m3);CO - ICA;CO 8h (mg/m3);NO (µg/m3);NO2 (µg/m3);NO2 - ICA;NOX (µg/m3);O3 (µg/m3);O3 - ICA;O3 8h (µg/m3);PM10 (µg/m3);PM10 - ICA;SO2 (µg/m3);SO2 - ICA;D.vien (grados);H (%);P (mBar);Tº (ºC);V.vien (m/s)
29/10/2017;24:00
29/10/2017;23:00
29/10/2017;22:00
29/10/2017;21:00
29/10/2017;20:00
29/10/2017;19:00
29/10/2017;18:00
29/10/2017;17:00
29/10/2017;16:00
29/10/2017;15:00
29/10/2017;14:00
29/10/2017;13:00
29/10/2017;12:00
29/10/2017;11:00
29/10/2017;10:00
29/10/2017;09:00
29/10/2017;08:00
29/10/2017;07:00;0,12;"Muy buena / ";0,13;2;10;Muy buena / Oso ona;13;7;"Muy buena / ";;9;Muy buena / Oso ona;4;Muy buena / Oso ona;271;90;1007,4;9,3;0,72
29/10/2017;06:00;0,12;"Muy buena / ";0,13;2;10;Muy buena / Oso ona;13;6;"Muy buena / ";;12;Muy buena / Oso ona;3;Muy buena / Oso ona;281;89;1007,6;9,1;0,42
29/10/2017;05:00;0,11;"Muy buena / ";0,14;1;7;Muy buena / Oso ona;9;9;"Muy buena / ";;9;Muy buena / Oso ona;3;Muy buena / Oso ona;271;91;1007,5;8,6;0,66
29/10/2017;04:00;0,11;"Muy buena / ";0,14;1;5;Muy buena / Oso ona;7;7;"Muy buena / ";;10;Muy buena / Oso ona;4;Muy buena / Oso ona;323;91;1007,5;8,3;0,61
29/10/2017;03:00;0,12;"Muy buena / ";0,15;1;6;Muy buena / Oso ona;8;;"Sin datos / ";;12;Muy buena / Oso ona;4;Muy buena / Oso ona;267;90;1007,7;8,5;0,5
29/10/2017;02:00;0,15;"Muy buena / ";0,15;1;4;Muy buena / Oso ona;6;11;"Muy buena / ";27;15;Muy buena / Oso ona;3;Muy buena / Oso ona;316;92;1008,1;8,1;0,72
29/10/2017;01:00;0,17;"Muy buena / ";0,15;1;7;Muy buena / Oso ona;9;12;"Muy buena / ";29;13;Muy buena / Oso ona;3;Muy buena / Oso ona;307;90;1008,4;8,9;0,38
28/10/2017;24:00;0,19;"Muy buena / ";0,16;1;10;Muy buena / Oso ona;12;12;"Muy buena / ";34;10;Muy buena / Oso ona;3;Muy buena / Oso ona;327;88;1008,9;9,5;0,44
28/10/2017;23:00;0,17;"Muy buena / ";0,17;1;9;Muy buena / Oso ona;11;17;"Muy buena / ";36;10;Muy buena / Oso ona;3;Muy buena / Oso ona;313;89;1009;9,3;0,87
28/10/2017;22:00;0,16;"Muy buena / ";0,18;1;10;Muy buena / Oso ona;12;20;"Muy buena / ";39;11;Muy buena / Oso ona;3;Muy buena / Oso ona;324;87;1009,1;10,2;0,7
28/10/2017;21:00;0,12;"Muy buena / ";0,18;1;7;Muy buena / Oso ona;9;32;"Muy buena / ";42;8;Muy buena / Oso ona;3;Muy buena / Oso ona;327;83;1009,1;11,3;0,62
28/10/2017;20:00;;"Sin datos / ";0,2;1;8;Muy buena / Oso ona;10;38;"Muy buena / ";44;11;Muy buena / Oso ona;3;Muy buena / Oso ona;322;79;1009;12,7;0,81
28/10/2017;19:00;0,11;"Muy buena / ";0,2;2;16;Muy buena / Oso ona;18;41;"Muy buena / ";44;11;Muy buena / Oso ona;4;Muy buena / Oso ona;14;67;1009;14,9;0,66
28/10/2017;18:00;0,19;"Muy buena / ";0,21;16;32;Muy buena / Oso ona;56;42;"Muy buena / ";42;13;Muy buena / Oso ona;4;Muy buena / Oso ona;51;67;1008,8;15,8;1,56
28/10/2017;17:00;0,19;"Muy buena / ";0,22;6;17;Muy buena / Oso ona;26;50;"Muy buena / ";37;18;Muy buena / Oso ona;5;Muy buena / Oso ona;67;71;1008,4;16,5;2,42
28/10/2017;16:00;0,25;"Muy buena / ";0,22;12;25;Muy buena / Oso ona;44;46;"Muy buena / ";32;16;Muy buena / Oso ona;5;Muy buena / Oso ona;64;69;1008,1;17,3;2,1
28/10/2017;15:00;0,19;"Muy buena / ";0,2;10;24;Muy buena / Oso ona;39;45;"Muy buena / ";28;19;Muy buena / Oso ona;7;Muy buena / Oso ona;71;67;1007,9;17,8;2,76
28/10/2017;14:00;0,21;"Muy buena / ";0,19;10;27;Muy buena / Oso ona;42;44;"Muy buena / ";24;21;Muy buena / Oso ona;6;Muy buena / Oso ona;68;66;1008,2;18;2,23
28/10/2017;13:00;0,23;"Muy buena / ";0,19;13;27;Muy buena / Oso ona;46;42;"Muy buena / ";21;18;Muy buena / Oso ona;5;Muy buena / Oso ona;51;69;1009;17,7;1,12
28/10/2017;12:00;0,22;"Muy buena / ";0,18;7;17;Muy buena / Oso ona;28;38;"Muy buena / ";18;18;Muy buena / Oso ona;3;Muy buena / Oso ona;312;76;1009,9;17,1;0,11
28/10/2017;11:00;0,21;"Muy buena / ";0,17;8;19;Muy buena / Oso ona;32;27;"Muy buena / ";16;31;Muy buena / Oso ona;3;Muy buena / Oso ona;166;76;1010,1;17,6;0,03
28/10/2017;10:00;0,26;"Muy buena / ";0,17;28;39;Muy buena / Oso ona;82;6;"Muy buena / ";14;22;Muy buena / Oso ona;4;Muy buena / Oso ona;358;77;1010,3;17,1;0,17
28/10/2017;09:00;0,19;"Muy buena / ";;22;28;Muy buena / Oso ona;61;8;"Muy buena / ";16;14;Muy buena / Oso ona;3;Muy buena / Oso ona;343;84;1010,4;15,4;0,18
28/10/2017;08:00;0,13;"Muy buena / ";;6;16;Muy buena / Oso ona;26;10;"Muy buena / ";19;12;Muy buena / Oso ona;3;Muy buena / Oso ona;325;91;1010,3;13,6;0,47
28/10/2017;07:00;0,12;"Muy buena / ";;4;17;Muy buena / Oso ona;23;13;"Muy buena / ";;15;Muy buena / Oso ona;3;Muy buena / Oso ona;329;90;1010,3;14,4;0,42
28/10/2017;06:00;0,17;"Muy buena / ";;8;26;Muy buena / Oso ona;38;22;"Muy buena / ";;12;Muy buena / Oso ona;4;Muy buena / Oso ona;225;88;1010,4;15,1;0,61
28/10/2017;05:00;0,16;"Muy buena / ";;5;19;Muy buena / Oso ona;26;19;"Muy buena / ";;13;Muy buena / Oso ona;3;Muy buena / Oso ona;271;85;1010,5;15,5;0,19
28/10/2017;04:00;;"Sin datos / ";;2;9;Muy buena / Oso ona;12;23;"Muy buena / ";;11;Muy buena / Oso ona;3;Muy buena / Oso ona;275;85;1010,6;15,4;0,49
28/10/2017;03:00;;"Sin datos / ";;1;6;Muy buena / Oso ona;8;;"Sin datos / ";;16;Muy buena / Oso ona;3;Muy buena / Oso ona;335;85;1010,8;15,7;0,28
28/10/2017;02:00;0,12;"Muy buena / ";;1;10;Muy buena / Oso ona;12;23;"Muy buena / ";34;18;Muy buena / Oso ona;4;Muy buena / Oso ona;273;88;1011,2;15;0,55
28/10/2017;01:00;;"Sin datos / ";0,16;2;14;Muy buena / Oso ona;17;29;"Muy buena / ";33;11;Muy buena / Oso ona;4;Muy buena / Oso ona;245;86;1011,6;15,5;0,54
27/10/2017;24:00;;"Sin datos / ";0,17;1;6;Muy buena / Oso ona;8;35;"Muy buena / ";35;11;Muy buena / Oso ona;4;Muy buena / Oso ona;286;87;1011,8;15,5;0,3
27/10/2017;23:00;0,15;"Muy buena / ";0,19;3;10;Muy buena / Oso ona;14;38;"Muy buena / ";34;12;Muy buena / Oso ona;4;Muy buena / Oso ona;17;86;1012,1;15,8;0,42
27/10/2017;22:00;0,17;"Muy buena / ";0,2;3;18;Muy buena / Oso ona;23;30;"Muy buena / ";34;15;Muy buena / Oso ona;4;Muy buena / Oso ona;86;85;1012;16,3;0,49
27/10/2017;21:00;0,15;"Muy buena / ";0,21;3;24;Muy buena / Oso ona;28;34;"Muy buena / ";34;18;Muy buena / Oso ona;4;Muy buena / Oso ona;89;85;1011,8;16,5;1,05
27/10/2017;20:00;0,2;"Muy buena / ";0,21;6;23;Muy buena / Oso ona;32;33;"Muy buena / ";35;17;Muy buena / Oso ona;4;Muy buena / Oso ona;29;78;1011,8;17,4;0,4
27/10/2017;19:00;0,14;"Muy buena / ";0,23;4;15;Muy buena / Oso ona;21;39;"Muy buena / ";33;17;Muy buena / Oso ona;5;Muy buena / Oso ona;295;77;1011,7;17,5;0,62
27/10/2017;18:00;0,19;"Muy buena / ";0,25;5;35;Muy buena / Oso ona;42;28;"Muy buena / ";28;19;Muy buena / Oso ona;5;Muy buena / Oso ona;145;75;1011,7;17,9;0,3
27/10/2017;17:00;0,19;"Muy buena / ";0,27;2;21;Muy buena / Oso ona;25;40;"Muy buena / ";25;20;Muy buena / Oso ona;5;Muy buena / Oso ona;69;70;1011,5;18,5;0,32
27/10/2017;16:00;0,29;"Muy buena / ";0,28;32;48;Muy buena / Oso ona;97;30;"Muy buena / ";21;23;Muy buena / Oso ona;6;Muy buena / Oso ona;54;68;1011,4;18,9;1,31
27/10/2017;15:00;0,22;"Muy buena / ";0,28;9;31;Muy buena / Oso ona;45;40;"Muy buena / ";17;27;Muy buena / Oso ona;7;Muy buena / Oso ona;358;64;1011,2;19,6;1,09
27/10/2017;14:00;0,25;"Muy buena / ";0,28;14;46;Muy buena / Oso ona;67;28;"Muy buena / ";12;20;Muy buena / Oso ona;7;Muy buena / Oso ona;74;66;1011,1;19,5;2,8
27/10/2017;13:00;0,21;"Muy buena / ";0,28;8;24;Muy buena / Oso ona;36;42;"Muy buena / ";9;38;Muy buena / Oso ona;6;Muy buena / Oso ona;123;61;1011,3;20,7;1,03
27/10/2017;12:00;0,34;"Muy buena / ";0,28;34;47;Muy buena / Oso ona;99;15;"Muy buena / ";4;47;Buena / Ona;6;Muy buena / Oso ona;88;59;1011,6;20,8;0,34
27/10/2017;11:00;0,31;"Muy buena / ";0,26;47;48;Muy buena / Oso ona;119;4;"Muy buena / ";2;51;Buena / Ona;6;Muy buena / Oso ona;9;67;1012;17,3;0,33
27/10/2017;10:00;0,32;"Muy buena / ";0,25;57;40;Muy buena / Oso ona;127;4;"Muy buena / ";2;37;Muy buena / Oso ona;5;Muy buena / Oso ona;262;77;1012,1;13,8;0,35
27/10/2017;09:00;0,29;"Muy buena / ";0,22;32;24;Muy buena / Oso ona;73;2;"Muy buena / ";1;30;Muy buena / Oso ona;5;Muy buena / Oso ona;316;84;1012,1;11,2;0,41
27/10/2017;08:00;0,26;"Muy buena / ";0,21;27;18;Muy buena / Oso ona;58;2;"Muy buena / ";1;26;Muy buena / Oso ona;5;Muy buena / Oso ona;314;89;1011,8;9,2;0,55
27/10/2017;07:00;0,25;"Muy buena / ";0,2;25;19;Muy buena / Oso ona;58;1;"Muy buena / ";;24;Muy buena / Oso ona;5;Muy buena / Oso ona;337;90;1011,3;9,3;0,48
27/10/2017;06:00;0,22;"Muy buena / ";0,18;17;21;Muy buena / Oso ona;47;1;"Muy buena / ";;22;Muy buena / Oso ona;5;Muy buena / Oso ona;333;89;1010,9;9,6;0,47
27/10/2017;05:00;0,22;"Muy buena / ";0,17;11;23;Muy buena / Oso ona;39;1;"Muy buena / ";;21;Muy buena / Oso ona;5;Muy buena / Oso ona;324;90;1010,5;9,7;0,59
27/10/2017;04:00;0,22;"Muy buena / ";0,16;7;24;Muy buena / Oso ona;35;1;"Muy buena / ";;19;Muy buena / Oso ona;4;Muy buena / Oso ona;309;90;1010,1;9,8;0,62
27/10/2017;03:00;0,2;"Muy buena / ";0,15;8;28;Muy buena / Oso ona;39;;"Sin datos / ";;20;Muy buena / Oso ona;4;Muy buena / Oso ona;321;90;1010,3;10,1;0,66
27/10/2017;02:00;0,15;"Muy buena / ";0,14;8;31;Muy buena / Oso ona;43;1;"Muy buena / ";6;17;Muy buena / Oso ona;4;Muy buena / Oso ona;278;89;1010,4;10,7;0,57
27/10/2017;01:00;0,14;"Muy buena / ";0,15;4;29;Muy buena / Oso ona;35;1;"Muy buena / ";8;16;Muy buena / Oso ona;4;Muy buena / Oso ona;317;91;1010,6;10,7;0,75
26/10/2017;24:00;0,13;"Muy buena / ";0,17;4;31;Muy buena / Oso ona;38;2;"Muy buena / ";13;18;Muy buena / Oso ona;4;Muy buena / Oso ona;329;88;1010,5;11,5;0,51
26/10/2017;23:00;0,13;"Muy buena / ";0,17;4;34;Muy buena / Oso ona;41;2;"Muy buena / ";19;18;Muy buena / Oso ona;4;Muy buena / Oso ona;323;87;1010,1;12,2;0,49
26/10/2017;22:00;0,13;"Muy buena / ";0,18;3;39;Muy buena / Oso ona;44;4;"Muy buena / ";25;22;Muy buena / Oso ona;4;Muy buena / Oso ona;323;86;1009,7;12,7;0,53
26/10/2017;21:00;0,15;"Muy buena / ";0,23;3;44;Muy buena / Oso ona;49;4;"Muy buena / ";30;24;Muy buena / Oso ona;5;Muy buena / Oso ona;314;84;1009,2;13,2;0,67
26/10/2017;20:00;0,14;"Muy buena / ";0,26;2;43;Muy buena / Oso ona;46;11;"Muy buena / ";33;20;Muy buena / Oso ona;5;Muy buena / Oso ona;319;82;1008,7;14,1;0,82
26/10/2017;19:00;0,16;"Muy buena / ";0,3;2;48;Muy buena / Oso ona;51;15;"Muy buena / ";34;23;Muy buena / Oso ona;7;Muy buena / Oso ona;314;77;1008,5;15,5;1,19
26/10/2017;18:00;0,23;"Muy buena / ";0,33;9;66;Muy buena / Oso ona;80;16;"Muy buena / ";36;29;Muy buena / Oso ona;7;Muy buena / Oso ona;24;67;1007,8;18,2;0,89
26/10/2017;17:00;0,23;"Muy buena / ";0,35;8;58;Muy buena / Oso ona;70;42;"Muy buena / ";35;31;Muy buena / Oso ona;9;Muy buena / Oso ona;71;57;1007;20,5;3,33
26/10/2017;16:00;0,19;"Muy buena / ";0,37;8;41;Muy buena / Oso ona;53;59;"Muy buena / ";31;28;Muy buena / Oso ona;12;Muy buena / Oso ona;70;49;1006,2;21,9;4,57
26/10/2017;15:00;0,25;"Muy buena / ";0,39;18;58;Muy buena / Oso ona;86;49;"Muy buena / ";24;37;Muy buena / Oso ona;22;Muy buena / Oso ona;72;49;1005,7;22,6;3,75
26/10/2017;14:00;0,45;"Muy buena / ";0,39;22;64;Muy buena / Oso ona;98;41;"Muy buena / ";18;41;Buena / Ona;24;Muy buena / Oso ona;71;51;1005,1;22,8;4,56
26/10/2017;13:00;0,42;"Muy buena / ";0,36;21;57;Muy buena / Oso ona;90;33;"Muy buena / ";14;40;Muy buena / Oso ona;19;Muy buena / Oso ona;77;47;1004,6;23,2;3,64
26/10/2017;12:00;0,42;"Muy buena / ";0,33;52;69;Muy buena / Oso ona;148;14;"Muy buena / ";11;30;Muy buena / Oso ona;23;Muy buena / Oso ona;88;40;1004,4;25,6;1,8
26/10/2017;11:00;0,39;"Muy buena / ";0,3;24;32;Muy buena / Oso ona;69;33;"Muy buena / ";11;49;Buena / Ona;6;Muy buena / Oso ona;310;31;1004,5;26,9;0,34
26/10/2017;10:00;0,41;"Muy buena / ";0,27;56;53;Muy buena / Oso ona;139;10;"Muy buena / ";8;;Sin datos / Daturik gabe;6;Muy buena / Oso ona;259;40;1004,4;23,3;0,51
26/10/2017;09:00;0,43;"Muy buena / ";0,25;93;55;Muy buena / Oso ona;198;5;"Muy buena / ";8;35;Muy buena / Oso ona;6;Muy buena / Oso ona;250;56;1004,3;18,2;0,4
26/10/2017;08:00;0,32;"Muy buena / ";0,22;56;48;Muy buena / Oso ona;134;4;"Muy buena / ";12;17;Muy buena / Oso ona;5;Muy buena / Oso ona;307;66;1003,9;14,7;0,48
26/10/2017;07:00;0,26;"Muy buena / ";;21;38;Muy buena / Oso ona;70;5;"Muy buena / ";;15;Muy buena / Oso ona;4;Muy buena / Oso ona;276;75;1003,4;12,3;0,82
26/10/2017;06:00;0,22;"Muy buena / ";;10;37;Muy buena / Oso ona;52;5;"Muy buena / ";;14;Muy buena / Oso ona;5;Muy buena / Oso ona;286;76;1002,9;12,2;1,13
26/10/2017;05:00;0,21;"Muy buena / ";;15;32;Muy buena / Oso ona;54;9;"Muy buena / ";;10;Muy buena / Oso ona;5;Muy buena / Oso ona;276;75;1002,3;12,7;0,82
26/10/2017;04:00;0,16;"Muy buena / ";;3;18;Muy buena / Oso ona;23;17;"Muy buena / ";;11;Muy buena / Oso ona;5;Muy buena / Oso ona;276;74;1001,8;13;0,72
26/10/2017;03:00;0,16;"Muy buena / ";;1;13;Muy buena / Oso ona;15;;"Sin datos / ";;14;Muy buena / Oso ona;5;Muy buena / Oso ona;274;71;1001,9;14;0,69
26/10/2017;02:00;;"Sin datos / ";;1;12;Muy buena / Oso ona;15;25;"Muy buena / ";9;15;Muy buena / Oso ona;5;Muy buena / Oso ona;301;66;1002;15;1,44
26/10/2017;01:00;;"Sin datos / ";;1;11;Muy buena / Oso ona;13;32;"Muy buena / ";8;11;Muy buena / Oso ona;5;Muy buena / Oso ona;314;59;1001,9;16,5;1,94
25/10/2017;24:00;;"Sin datos / ";;1;16;Muy buena / Oso ona;18;22;"Muy buena / ";4;13;Muy buena / Oso ona;5;Muy buena / Oso ona;297;62;1001,9;15,9;1,38
25/10/2017;23:00;;"Sin datos / ";0,34;2;24;Muy buena / Oso ona;27;16;"Muy buena / ";5;20;Muy buena / Oso ona;6;Muy buena / Oso ona;316;67;1002;15,6;1,26
25/10/2017;22:00;0,2;"Muy buena / ";0,32;31;53;Muy buena / Oso ona;100;2;"Muy buena / ";9;25;Muy buena / Oso ona;7;Muy buena / Oso ona;299;75;1002,1;14,8;0,72
25/10/2017;21:00;0,28;"Muy buena / ";0,31;48;53;Muy buena / Oso ona;126;1;"Muy buena / ";15;28;Muy buena / Oso ona;7;Muy buena / Oso ona;291;80;1001,8;14,6;0,56
25/10/2017;20:00;0,32;"Muy buena / ";0,3;48;57;Muy buena / Oso ona;131;2;"Muy buena / ";21;36;Muy buena / Oso ona;7;Muy buena / Oso ona;295;80;1001,5;14,9;0,95
25/10/2017;19:00;0,35;"Muy buena / ";0,3;41;60;Muy buena / Oso ona;123;2;"Muy buena / ";24;39;Muy buena / Oso ona;8;Muy buena / Oso ona;315;75;1001,2;16,5;0,93
25/10/2017;18:00;0,39;"Muy buena / ";0,31;54;73;Muy buena / Oso ona;156;2;"Muy buena / ";26;47;Buena / Ona;13;Muy buena / Oso ona;284;63;1000,9;19,7;0,46
25/10/2017;17:00;0,39;"Muy buena / ";0,3;74;92;Muy buena / Oso ona;205;3;"Muy buena / ";26;48;Buena / Ona;33;Muy buena / Oso ona;99;49;1000,3;23,1;1,94
25/10/2017;16:00;0,33;"Muy buena / ";0,3;43;81;Muy buena / Oso ona;147;15;"Muy buena / ";26;23;Muy buena / Oso ona;19;Muy buena / Oso ona;99;37;999,8;27,4;2,26
25/10/2017;15:00;0,18;"Muy buena / ";0,29;15;41;Muy buena / Oso ona;64;48;"Muy buena / ";25;12;Muy buena / Oso ona;10;Muy buena / Oso ona;80;27;999,6;29,2;1,99
25/10/2017;14:00;0,23;"Muy buena / ";0,29;8;23;Muy buena / Oso ona;36;49;"Muy buena / ";19;12;Muy buena / Oso ona;4;Muy buena / Oso ona;69;24;999,9;31;0,55
25/10/2017;13:00;0,21;"Muy buena / ";0,29;4;17;Muy buena / Oso ona;23;46;"Muy buena / ";13;20;Muy buena / Oso ona;4;Muy buena / Oso ona;325;24;1000,4;31,3;0,26
25/10/2017;12:00;0,34;"Muy buena / ";0,29;27;46;Muy buena / Oso ona;87;27;"Muy buena / ";7;44;Buena / Ona;5;Muy buena / Oso ona;24;28;1000,9;28,7;0,19
25/10/2017;11:00;0,41;"Muy buena / ";0,27;64;71;Muy buena / Oso ona;169;15;"Muy buena / ";4;49;Buena / Ona;7;Muy buena / Oso ona;204;42;1001,4;22,3;0,62
25/10/2017;10:00;0,31;"Muy buena / ";0,25;73;59;Muy buena / Oso ona;170;7;"Muy buena / ";2;61;Mejorable / Hobetzeko modukoa;6;Muy buena / Oso ona;246;56;1001,8;17,6;0,43
25/10/2017;09:00;0,32;"Muy buena / ";0,24;93;50;Muy buena / Oso ona;192;3;"Muy buena / ";2;40;Muy buena / Oso ona;5;Muy buena / Oso ona;220;72;1002,1;12,9;0,72
25/10/2017;08:00;0,26;"Muy buena / ";0,23;41;25;Muy buena / Oso ona;88;2;"Muy buena / ";1;22;Muy buena / Oso ona;5;Muy buena / Oso ona;328;84;1001,9;10,3;0,36
25/10/2017;07:00;0,24;"Muy buena / ";0,22;29;25;Muy buena / Oso ona;70;1;"Muy buena / ";;16;Muy buena / Oso ona;5;Muy buena / Oso ona;282;90;1001,7;8,5;0,65
25/10/2017;06:00;0,2;"Muy buena / ";0,22;19;25;Muy buena / Oso ona;55;1;"Muy buena / ";;17;Muy buena / Oso ona;4;Muy buena / Oso ona;306;91;1001,7;8,6;0,65
25/10/2017;05:00;0,23;"Muy buena / ";0,23;19;26;Muy buena / Oso ona;54;1;"Muy buena / ";;17;Muy buena / Oso ona;5;Muy buena / Oso ona;275;90;1001,6;9,1;0,4
25/10/2017;04:00;0,2;"Muy buena / ";0,24;8;27;Muy buena / Oso ona;38;1;"Muy buena / ";;18;Muy buena / Oso ona;5;Muy buena / Oso ona;320;88;1001,5;9,7;0,45
25/10/2017;03:00;0,22;"Muy buena / ";0,26;9;30;Muy buena / Oso ona;44;;"Sin datos / ";;17;Muy buena / Oso ona;5;Muy buena / Oso ona;309;90;1001,7;9,7;0,61
25/10/2017;02:00;0,25;"Muy buena / ";0,28;17;34;Muy buena / Oso ona;60;1;"Muy buena / ";1;19;Muy buena / Oso ona;4;Muy buena / Oso ona;296;90;1001,8;10,1;0,91
25/10/2017;01:00;0,23;"Muy buena / ";0,28;24;36;Muy buena / Oso ona;72;1;"Muy buena / ";2;22;Muy buena / Oso ona;5;Muy buena / Oso ona;307;89;1001,8;10,4;0,65
24/10/2017;24:00;0,26;"Muy buena / ";0,29;35;40;Muy buena / Oso ona;93;1;"Muy buena / ";4;20;Muy buena / Oso ona;5;Muy buena / Oso ona;321;88;1001,9;11;0,48
24/10/2017;23:00;0,25;"Muy buena / ";0,28;37;43;Muy buena / Oso ona;100;1;"Muy buena / ";11;20;Muy buena / Oso ona;5;Muy buena / Oso ona;311;87;1002,3;11,4;0,74
24/10/2017;22:00;0,25;"Muy buena / ";0,27;38;42;Muy buena / Oso ona;101;1;"Muy buena / ";17;20;Muy buena / Oso ona;5;Muy buena / Oso ona;325;85;1002,4;12,2;0,67
24/10/2017;21:00;0,28;"Muy buena / ";0,27;32;48;Muy buena / Oso ona;96;1;"Muy buena / ";23;24;Muy buena / Oso ona;5;Muy buena / Oso ona;315;83;1002,2;13,1;0,82
24/10/2017;20:00;0,36;"Muy buena / ";0,27;26;51;Muy buena / Oso ona;91;2;"Muy buena / ";26;31;Muy buena / Oso ona;6;Muy buena / Oso ona;323;77;1001,8;14,7;0,98
24/10/2017;19:00;0,32;"Muy buena / ";0,28;18;54;Muy buena / Oso ona;81;2;"Muy buena / ";28;26;Muy buena / Oso ona;6;Muy buena / Oso ona;313;72;1001,6;16,4;1,23
24/10/2017;18:00;0,28;"Muy buena / ";0,28;12;59;Muy buena / Oso ona;77;4;"Muy buena / ";32;25;Muy buena / Oso ona;6;Muy buena / Oso ona;314;59;1001,2;19,6;0,89
24/10/2017;17:00;0,27;"Muy buena / ";0,3;27;68;Muy buena / Oso ona;109;20;"Muy buena / ";37;11;Muy buena / Oso ona;12;Muy buena / Oso ona;84;40;1000,6;24,9;2,14
24/10/2017;16:00;0,19;"Muy buena / ";0,3;7;27;Muy buena / Oso ona;38;57;"Muy buena / ";;8;Muy buena / Oso ona;5;Muy buena / Oso ona;66;30;1000,1;27,2;3,21
24/10/2017;15:00;0,18;"Muy buena / ";0,32;7;27;Muy buena / Oso ona;38;49;"Muy buena / ";;7;Muy buena / Oso ona;8;Muy buena / Oso ona;79;24;999,8;29,7;1,22
24/10/2017;14:00;0,2;"Muy buena / ";0,33;2;16;Muy buena / Oso ona;19;52;"Muy buena / ";;12;Muy buena / Oso ona;4;Muy buena / Oso ona;1;20;999,9;31,6;0,38
24/10/2017;13:00;0,32;"Muy buena / ";0,33;9;34;Muy buena / Oso ona;49;30;"Muy buena / ";;23;Muy buena / Oso ona;5;Muy buena / Oso ona;33;28;1000,3;29,1;0,08
24/10/2017;12:00;0,43;"Muy buena / ";0,32;45;58;Muy buena / Oso ona;126;20;"Muy buena / ";;24;Muy buena / Oso ona;6;Muy buena / Oso ona;120;34;1001;25,4;0,32
24/10/2017;11:00;0,34;"Muy buena / ";0,29;14;29;Muy buena / Oso ona;51;;"Sin datos / ";;20;Muy buena / Oso ona;5;Muy buena / Oso ona;272;42;1002;21,3;0,47
24/10/2017;10:00;0,39;"Muy buena / ";0,28;;;Sin datos / Daturik gabe;;;"Sin datos / ";;28;Muy buena / Oso ona;5;Muy buena / Oso ona;318;56;1002,7;16,3;0,48
24/10/2017;09:00;0,32;"Muy buena / ";0,24;;;Sin datos / Daturik gabe;;;"Sin datos / ";;20;Muy buena / Oso ona;5;Muy buena / Oso ona;294;72;1003,4;11,6;0,31
24/10/2017;08:00;0,29;"Muy buena / ";0,22;31;22;Muy buena / Oso ona;70;2;"Muy buena / ";;17;Muy buena / Oso ona;5;Muy buena / Oso ona;326;80;1003,8;9,2;0,51
24/10/2017;07:00;0,28;"Muy buena / ";0,21;18;22;Muy buena / Oso ona;49;1;"Muy buena / ";;16;Muy buena / Oso ona;4;Muy buena / Oso ona;320;90;1004,1;6,9;0,55
24/10/2017;06:00;0,27;"Muy buena / ";0,2;13;22;Muy buena / Oso ona;42;1;"Muy buena / ";;20;Muy buena / Oso ona;4;Muy buena / Oso ona;306;91;1004,3;6,7;0,65
24/10/2017;05:00;0,25;"Muy buena / ";0,18;16;21;Muy buena / Oso ona;45;1;"Muy buena / ";;19;Muy buena / Oso ona;4;Muy buena / Oso ona;331;89;1004,6;7,3;0,48
24/10/2017;04:00;0,21;"Muy buena / ";0,16;11;24;Muy buena / Oso ona;40;1;"Muy buena / ";;15;Muy buena / Oso ona;4;Muy buena / Oso ona;307;91;1004,7;7,2;0,85
24/10/2017;03:00;0,21;"Muy buena / ";0,16;10;23;Muy buena / Oso ona;38;;"Sin datos / ";;18;Muy buena / Oso ona;4;Muy buena / Oso ona;324;91;1005,2;7,3;0,83
24/10/2017;02:00;0,13;"Muy buena / ";0,14;10;28;Muy buena / Oso ona;44;1;"Muy buena / ";4;17;Muy buena / Oso ona;4;Muy buena / Oso ona;331;89;1005,5;8,2;0,44
24/10/2017;01:00;0,14;"Muy buena / ";0,15;13;31;Muy buena / Oso ona;50;1;"Muy buena / ";7;18;Muy buena / Oso ona;5;Muy buena / Oso ona;319;89;1005,9;8,3;0,6
23/10/2017;24:00;0,16;"Muy buena / ";;7;31;Muy buena / Oso ona;42;1;"Muy buena / ";13;16;Muy buena / Oso ona;4;Muy buena / Oso ona;323;88;1006,4;8,7;0,74
23/10/2017;23:00;0,17;"Muy buena / ";0,16;8;35;Muy buena / Oso ona;47;1;"Muy buena / ";16;13;Muy buena / Oso ona;4;Muy buena / Oso ona;314;86;1006,6;9,5;0,53
23/10/2017;22:00;0,15;"Muy buena / ";0,18;9;40;Muy buena / Oso ona;53;1;"Muy buena / ";21;19;Muy buena / Oso ona;4;Muy buena / Oso ona;315;86;1006,3;9,9;0,74
23/10/2017;21:00;0,15;"Muy buena / ";0,19;14;43;Muy buena / Oso ona;65;3;"Muy buena / ";25;17;Muy buena / Oso ona;4;Muy buena / Oso ona;307;82;1006,1;10,8;0,72
23/10/2017;20:00;0,15;"Muy buena / ";0,2;3;39;Muy buena / Oso ona;43;6;"Muy buena / ";31;15;Muy buena / Oso ona;4;Muy buena / Oso ona;315;79;1006;11,8;0,73
