Date;Hour;Benceno (µg/m3);CO (mg/m3);CO - ICA;CO 8h (mg/m3);Etilbenceno (µg/m3);NO (µg/m3);NO2 (µg/m3);NO2 - ICA;NOX (µg/m3);Ortoxileno (µg/m3);PM10 (µg/m3);PM10 - ICA;SO2 (µg/m3);SO2 - ICA;Tolueno (µg/m3)
04/08/2017;10:00;0,09;0,18;"Muy buena / ";0,23;0,32;20;27;Muy buena / Oso ona;57;1,4;38;Muy buena / Oso ona;5;Muy buena / Oso ona;2,08
04/08/2017;09:00;0,13;0,26;"Muy buena / ";0,22;0,49;31;35;Muy buena / Oso ona;83;1,77;25;Muy buena / Oso ona;6;Muy buena / Oso ona;2,78
04/08/2017;08:00;0,18;0,27;"Muy buena / ";0,2;0,81;39;35;Muy buena / Oso ona;94;3,46;21;Muy buena / Oso ona;6;Muy buena / Oso ona;5,51
04/08/2017;07:00;0,42;0,34;"Muy buena / ";0,18;0,85;69;40;Muy buena / Oso ona;146;3,87;25;Muy buena / Oso ona;6;Muy buena / Oso ona;7,27
04/08/2017;06:00;0,14;0,33;"Muy buena / ";0,16;0,57;76;36;Muy buena / Oso ona;152;2,09;23;Muy buena / Oso ona;6;Muy buena / Oso ona;5,27
04/08/2017;05:00;0,15;0,22;"Muy buena / ";0,13;0,4;42;33;Muy buena / Oso ona;96;1,57;13;Muy buena / Oso ona;5;Muy buena / Oso ona;3,42
04/08/2017;04:00;0,1;0,15;"Muy buena / ";0,12;0,34;15;24;Muy buena / Oso ona;46;0,86;12;Muy buena / Oso ona;5;Muy buena / Oso ona;0,92
04/08/2017;03:00;0,1;0,11;"Muy buena / ";0,13;0,13;9;12;Muy buena / Oso ona;26;0,13;14;Muy buena / Oso ona;5;Muy buena / Oso ona;0,35
04/08/2017;02:00;0,06;0,11;"Muy buena / ";0,14;0,13;7;10;Muy buena / Oso ona;21;0,26;15;Muy buena / Oso ona;5;Muy buena / Oso ona;0,41
04/08/2017;01:00;0,11;0,1;"Muy buena / ";0,16;0,13;7;10;Muy buena / Oso ona;21;0,19;14;Muy buena / Oso ona;5;Muy buena / Oso ona;0,38
03/08/2017;24:00;0,1;0,11;"Muy buena / ";0,18;0,13;8;12;Muy buena / Oso ona;24;0,27;13;Muy buena / Oso ona;5;Muy buena / Oso ona;0,39
03/08/2017;23:00;0,06;0,13;"Muy buena / ";0,19;0,31;9;15;Muy buena / Oso ona;28;0,98;17;Muy buena / Oso ona;5;Muy buena / Oso ona;1,36
03/08/2017;22:00;0,18;0,14;"Muy buena / ";0,2;0,13;7;15;Muy buena / Oso ona;26;0,43;15;Muy buena / Oso ona;5;Muy buena / Oso ona;0,89
03/08/2017;21:00;;0,14;"Muy buena / ";0,19;;9;19;Muy buena / Oso ona;32;;11;Muy buena / Oso ona;5;Muy buena / Oso ona;
03/08/2017;20:00;0,06;0,19;"Muy buena / ";0,19;0,34;11;26;Muy buena / Oso ona;42;1,33;15;Muy buena / Oso ona;5;Muy buena / Oso ona;1,81
03/08/2017;19:00;0,09;0,21;"Muy buena / ";0,18;0,34;12;26;Muy buena / Oso ona;44;1,57;21;Muy buena / Oso ona;5;Muy buena / Oso ona;2,35
03/08/2017;18:00;0,32;0,26;"Muy buena / ";0,17;0,23;15;27;Muy buena / Oso ona;49;0,96;24;Muy buena / Oso ona;5;Muy buena / Oso ona;1,49
03/08/2017;17:00;0,11;0,28;"Muy buena / ";0,16;0,18;11;27;Muy buena / Oso ona;44;0,42;25;Muy buena / Oso ona;5;Muy buena / Oso ona;0,86
03/08/2017;16:00;0,17;0,22;"Muy buena / ";0,15;0,17;7;22;Muy buena / Oso ona;32;0,47;23;Muy buena / Oso ona;5;Muy buena / Oso ona;0,87
03/08/2017;15:00;0,11;0,14;"Muy buena / ";0,16;0,13;6;21;Muy buena / Oso ona;30;0,35;22;Muy buena / Oso ona;5;Muy buena / Oso ona;0,42
03/08/2017;14:00;0,09;0,11;"Muy buena / ";0,19;0,15;5;16;Muy buena / Oso ona;23;0,43;17;Muy buena / Oso ona;5;Muy buena / Oso ona;0,64
03/08/2017;13:00;0,12;0,12;"Muy buena / ";0,21;0,14;9;19;Muy buena / Oso ona;32;0,42;17;Muy buena / Oso ona;5;Muy buena / Oso ona;0,65
03/08/2017;12:00;0,07;0,12;"Muy buena / ";0,22;0,13;8;17;Muy buena / Oso ona;29;0,53;17;Muy buena / Oso ona;5;Muy buena / Oso ona;1,11
03/08/2017;11:00;0,09;0,13;"Muy buena / ";0,22;0,22;11;22;Muy buena / Oso ona;39;0,59;18;Muy buena / Oso ona;5;Muy buena / Oso ona;1,14
03/08/2017;10:00;0,14;0,17;"Muy buena / ";0,22;0,32;13;21;Muy buena / Oso ona;41;0,95;19;Muy buena / Oso ona;5;Muy buena / Oso ona;1,37
03/08/2017;09:00;0,06;0,24;"Muy buena / ";0,22;2,69;27;32;Muy buena / Oso ona;74;10,48;24;Muy buena / Oso ona;6;Muy buena / Oso ona;2,91
03/08/2017;08:00;0,41;0,26;"Muy buena / ";0,2;1,67;33;36;Muy buena / Oso ona;86;13,49;19;Muy buena / Oso ona;6;Muy buena / Oso ona;5,61
03/08/2017;07:00;0,39;0,38;"Muy buena / ";0,18;0,87;65;46;Muy buena / Oso ona;146;3,44;30;Muy buena / Oso ona;6;Muy buena / Oso ona;5,01
03/08/2017;06:00;0,28;0,26;"Muy buena / ";0,15;0,54;43;37;Muy buena / Oso ona;103;2,09;20;Muy buena / Oso ona;6;Muy buena / Oso ona;3,71
03/08/2017;05:00;0,22;0,19;"Muy buena / ";0,13;0,65;37;34;Muy buena / Oso ona;90;2,43;15;Muy buena / Oso ona;6;Muy buena / Oso ona;3,5
03/08/2017;04:00;0,19;0,14;"Muy buena / ";0,13;0,97;16;30;Muy buena / Oso ona;55;3,37;10;Muy buena / Oso ona;5;Muy buena / Oso ona;2,16
03/08/2017;03:00;0,06;0,12;"Muy buena / ";0,13;0,4;13;30;Muy buena / Oso ona;50;1,4;9;Muy buena / Oso ona;5;Muy buena / Oso ona;1,52
03/08/2017;02:00;0,09;0,14;"Muy buena / ";0,13;0,31;13;25;Muy buena / Oso ona;45;0,89;8;Muy buena / Oso ona;5;Muy buena / Oso ona;0,53
03/08/2017;01:00;0,06;0,11;"Muy buena / ";0,14;0,49;10;14;Muy buena / Oso ona;29;1,65;9;Muy buena / Oso ona;5;Muy buena / Oso ona;1,02
02/08/2017;24:00;0,06;0,13;"Muy buena / ";0,15;0,68;10;22;Muy buena / Oso ona;37;2,11;10;Muy buena / Oso ona;5;Muy buena / Oso ona;0,92
02/08/2017;23:00;0,11;0,11;"Muy buena / ";0,15;0,48;9;16;Muy buena / Oso ona;30;1,77;7;Muy buena / Oso ona;5;Muy buena / Oso ona;0,72
02/08/2017;22:00;0,22;0,14;"Muy buena / ";0,16;0,63;8;13;Muy buena / Oso ona;26;1,87;9;Muy buena / Oso ona;6;Muy buena / Oso ona;0,71
02/08/2017;21:00;;0,17;"Muy buena / ";0,15;;6;15;Muy buena / Oso ona;24;;9;Muy buena / Oso ona;5;Muy buena / Oso ona;
02/08/2017;20:00;0,07;0,13;"Muy buena / ";0,15;0,13;6;13;Muy buena / Oso ona;22;0,19;7;Muy buena / Oso ona;5;Muy buena / Oso ona;0,38
02/08/2017;19:00;0,17;0,12;"Muy buena / ";0,15;0,13;6;12;Muy buena / Oso ona;21;0,19;9;Muy buena / Oso ona;5;Muy buena / Oso ona;0,38
02/08/2017;18:00;0,09;0,18;"Muy buena / ";0,15;0,2;8;15;Muy buena / Oso ona;27;0,17;13;Muy buena / Oso ona;5;Muy buena / Oso ona;0,5
02/08/2017;17:00;0,06;0,19;"Muy buena / ";0,14;0,13;7;13;Muy buena / Oso ona;24;0,13;14;Muy buena / Oso ona;5;Muy buena / Oso ona;0,32
02/08/2017;16:00;0,11;0,18;"Muy buena / ";0,15;0,13;6;13;Muy buena / Oso ona;23;0,33;11;Muy buena / Oso ona;5;Muy buena / Oso ona;0,58
02/08/2017;15:00;0,07;0,14;"Muy buena / ";0,17;0,13;7;15;Muy buena / Oso ona;26;0,31;12;Muy buena / Oso ona;5;Muy buena / Oso ona;0,54
02/08/2017;14:00;0,06;0,11;"Muy buena / ";0,21;0,13;8;16;Muy buena / Oso ona;28;0,43;11;Muy buena / Oso ona;5;Muy buena / Oso ona;0,5
02/08/2017;13:00;0,11;0,15;"Muy buena / ";0,23;0,23;11;19;Muy buena / Oso ona;35;0,82;11;Muy buena / Oso ona;6;Muy buena / Oso ona;1,33
02/08/2017;12:00;0,06;0,11;"Muy buena / ";0,24;0,13;8;14;Muy buena / Oso ona;26;0,23;12;Muy buena / Oso ona;5;Muy buena / Oso ona;0,56
02/08/2017;11:00;0,06;0,12;"Muy buena / ";0,24;0,13;9;17;Muy buena / Oso ona;31;0,3;23;Muy buena / Oso ona;5;Muy buena / Oso ona;0,62
02/08/2017;10:00;0,06;0,15;"Muy buena / ";0,24;0,13;13;17;Muy buena / Oso ona;36;0,42;21;Muy buena / Oso ona;5;Muy buena / Oso ona;0,65
02/08/2017;09:00;0,18;0,25;"Muy buena / ";0,24;0,37;27;27;Muy buena / Oso ona;68;2,3;27;Muy buena / Oso ona;6;Muy buena / Oso ona;3,53
02/08/2017;08:00;0,14;0,37;"Muy buena / ";0,23;0,74;78;42;Muy buena / Oso ona;161;3,59;36;Muy buena / Oso ona;6;Muy buena / Oso ona;5,7
02/08/2017;07:00;0,58;0,42;"Muy buena / ";0,2;0,71;97;44;Muy buena / Oso ona;193;3,5;30;Muy buena / Oso ona;6;Muy buena / Oso ona;6,73
02/08/2017;06:00;0,14;0,32;"Muy buena / ";0,18;0,62;66;34;Muy buena / Oso ona;135;2,52;20;Muy buena / Oso ona;6;Muy buena / Oso ona;7,35
02/08/2017;05:00;0,12;0,21;"Muy buena / ";0,16;0,3;35;28;Muy buena / Oso ona;82;1,23;13;Muy buena / Oso ona;5;Muy buena / Oso ona;3,58
02/08/2017;04:00;0,27;0,13;"Muy buena / ";0,15;0,2;13;22;Muy buena / Oso ona;41;1,03;8;Muy buena / Oso ona;5;Muy buena / Oso ona;2,99
02/08/2017;03:00;0,18;0,1;"Muy buena / ";0,17;0,26;10;19;Muy buena / Oso ona;34;0,95;8;Muy buena / Oso ona;5;Muy buena / Oso ona;2,5
02/08/2017;02:00;0,17;0,11;"Muy buena / ";0,18;0,29;12;22;Muy buena / Oso ona;41;1,38;10;Muy buena / Oso ona;5;Muy buena / Oso ona;2,41
02/08/2017;01:00;0,09;0,15;"Muy buena / ";0,19;0,22;11;28;Muy buena / Oso ona;45;1,12;11;Muy buena / Oso ona;5;Muy buena / Oso ona;2,05
01/08/2017;24:00;0,15;0,15;"Muy buena / ";0,18;0,34;12;36;Muy buena / Oso ona;54;1,49;12;Muy buena / Oso ona;5;Muy buena / Oso ona;2,98
01/08/2017;23:00;0,28;0,24;"Muy buena / ";0,18;0,66;19;39;Muy buena / Oso ona;68;3,21;15;Muy buena / Oso ona;5;Muy buena / Oso ona;6,65
01/08/2017;22:00;0,23;0,18;"Muy buena / ";0,18;0,15;11;30;Muy buena / Oso ona;47;0,99;16;Muy buena / Oso ona;5;Muy buena / Oso ona;1,02
01/08/2017;21:00;;0,18;"Muy buena / ";0,18;;13;27;Muy buena / Oso ona;47;;14;Muy buena / Oso ona;5;Muy buena / Oso ona;
01/08/2017;20:00;0,11;0,22;"Muy buena / ";0,18;0,4;16;34;Muy buena / Oso ona;58;1,92;15;Muy buena / Oso ona;5;Muy buena / Oso ona;1,79
01/08/2017;19:00;0,19;0,19;"Muy buena / ";0,17;0,32;12;26;Muy buena / Oso ona;44;1,22;11;Muy buena / Oso ona;5;Muy buena / Oso ona;1,42
01/08/2017;18:00;0,14;0,17;"Muy buena / ";0,17;0,18;11;27;Muy buena / Oso ona;44;0,66;15;Muy buena / Oso ona;5;Muy buena / Oso ona;0,57
01/08/2017;17:00;0,09;0,13;"Muy buena / ";0,18;0,17;9;23;Muy buena / Oso ona;37;0,35;20;Muy buena / Oso ona;5;Muy buena / Oso ona;0,38
01/08/2017;16:00;0,1;0,16;"Muy buena / ";0,19;0,13;10;23;Muy buena / Oso ona;38;0,43;21;Muy buena / Oso ona;5;Muy buena / Oso ona;0,6
01/08/2017;15:00;0,1;0,18;"Muy buena / ";0,22;0,13;10;21;Muy buena / Oso ona;36;0,41;17;Muy buena / Oso ona;5;Muy buena / Oso ona;0,56
01/08/2017;14:00;0,09;0,19;"Muy buena / ";0,24;0,15;13;24;Muy buena / Oso ona;43;0,47;19;Muy buena / Oso ona;5;Muy buena / Oso ona;0,66
01/08/2017;13:00;0,06;0,2;"Muy buena / ";0,24;0,18;17;29;Muy buena / Oso ona;55;0,71;21;Muy buena / Oso ona;5;Muy buena / Oso ona;0,91
01/08/2017;12:00;0,14;0,15;"Muy buena / ";0,23;0,19;13;23;Muy buena / Oso ona;43;0,99;16;Muy buena / Oso ona;5;Muy buena / Oso ona;1,23
01/08/2017;11:00;0,11;0,19;"Muy buena / ";0,23;0,28;24;33;Muy buena / Oso ona;71;1,28;20;Muy buena / Oso ona;5;Muy buena / Oso ona;1,39
01/08/2017;10:00;0,14;0,22;"Muy buena / ";0,22;0,43;36;41;Muy buena / Oso ona;95;1,99;17;Muy buena / Oso ona;6;Muy buena / Oso ona;2,35
01/08/2017;09:00;0,23;0,26;"Muy buena / ";0,21;0,46;40;45;Muy buena / Oso ona;106;1,98;14;Muy buena / Oso ona;6;Muy buena / Oso ona;3,09
01/08/2017;08:00;0,17;0,34;"Muy buena / ";0,2;0,43;63;48;Muy buena / Oso ona;145;2,07;23;Muy buena / Oso ona;6;Muy buena / Oso ona;2,48
01/08/2017;07:00;0,3;0,33;"Muy buena / ";0,18;0,32;46;49;Muy buena / Oso ona;119;1,35;20;Muy buena / Oso ona;6;Muy buena / Oso ona;1,96
01/08/2017;06:00;0,36;0,23;"Muy buena / ";0,15;0,17;25;37;Muy buena / Oso ona;75;0,61;10;Muy buena / Oso ona;5;Muy buena / Oso ona;1,02
01/08/2017;05:00;0,17;0,16;"Muy buena / ";;0,15;14;27;Muy buena / Oso ona;48;0,41;9;Muy buena / Oso ona;5;Muy buena / Oso ona;0,64
01/08/2017;04:00;0,12;0,14;"Muy buena / ";;0,14;10;20;Muy buena / Oso ona;34;0,24;12;Muy buena / Oso ona;5;Muy buena / Oso ona;0,8
01/08/2017;03:00;0,15;0,12;"Muy buena / ";;0,13;9;19;Muy buena / Oso ona;32;0,43;11;Muy buena / Oso ona;5;Muy buena / Oso ona;1,08
01/08/2017;02:00;0,33;0,11;"Muy buena / ";;0,15;9;25;Muy buena / Oso ona;38;0,45;13;Muy buena / Oso ona;5;Muy buena / Oso ona;1,01
01/08/2017;01:00;0,06;0,16;"Muy buena / ";;0,21;8;24;Muy buena / Oso ona;36;0,88;14;Muy buena / Oso ona;5;Muy buena / Oso ona;0,94
31/07/2017;24:00;0,09;;"Sin datos / ";;0,13;5;8;Muy buena / Oso ona;16;0,14;13;Muy buena / Oso ona;5;Muy buena / Oso ona;0,26
31/07/2017;23:00;0,16;;"Sin datos / ";0,14;0,13;5;8;Muy buena / Oso ona;16;0,13;13;Muy buena / Oso ona;5;Muy buena / Oso ona;0,32
31/07/2017;22:00;0,11;;"Sin datos / ";0,13;0,13;5;10;Muy buena / Oso ona;18;0,13;10;Muy buena / Oso ona;5;Muy buena / Oso ona;0,24
31/07/2017;21:00;;0,12;"Muy buena / ";0,13;;5;14;Muy buena / Oso ona;22;;15;Muy buena / Oso ona;5;Muy buena / Oso ona;
31/07/2017;20:00;0,11;0,19;"Muy buena / ";0,13;0,13;8;25;Muy buena / Oso ona;37;0,35;17;Muy buena / Oso ona;5;Muy buena / Oso ona;0,46
31/07/2017;19:00;0,12;0,14;"Muy buena / ";0,13;0,17;6;18;Muy buena / Oso ona;27;0,68;12;Muy buena / Oso ona;5;Muy buena / Oso ona;1,03
31/07/2017;18:00;0,2;0,13;"Muy buena / ";0,13;0,13;6;17;Muy buena / Oso ona;26;0,41;19;Muy buena / Oso ona;5;Muy buena / Oso ona;0,4
31/07/2017;17:00;0,09;0,15;"Muy buena / ";0,13;0,13;7;20;Muy buena / Oso ona;30;0,68;13;Muy buena / Oso ona;5;Muy buena / Oso ona;0,77
31/07/2017;16:00;0,06;0,13;"Muy buena / ";0,13;0,17;6;15;Muy buena / Oso ona;24;0,13;12;Muy buena / Oso ona;5;Muy buena / Oso ona;0,31
31/07/2017;15:00;0,06;0,11;"Muy buena / ";0,13;0,13;7;16;Muy buena / Oso ona;27;0,18;14;Muy buena / Oso ona;5;Muy buena / Oso ona;0,34
31/07/2017;14:00;0,09;0,12;"Muy buena / ";0,15;0,13;6;14;Muy buena / Oso ona;23;0,26;18;Muy buena / Oso ona;5;Muy buena / Oso ona;0,29
31/07/2017;13:00;0,11;0,13;"Muy buena / ";0,15;0,13;6;17;Muy buena / Oso ona;26;0,19;20;Muy buena / Oso ona;5;Muy buena / Oso ona;0,38
31/07/2017;12:00;0,07;0,14;"Muy buena / ";0,15;0,13;8;19;Muy buena / Oso ona;31;0,33;23;Muy buena / Oso ona;5;Muy buena / Oso ona;0,64
31/07/2017;11:00;0,11;0,13;"Muy buena / ";0,15;0,13;9;20;Muy buena / Oso ona;34;0,24;22;Muy buena / Oso ona;5;Muy buena / Oso ona;0,62
31/07/2017;10:00;0,14;0,12;"Muy buena / ";0,16;0,13;11;18;Muy buena / Oso ona;34;0,13;17;Muy buena / Oso ona;5;Muy buena / Oso ona;0,38
31/07/2017;09:00;0,15;0,16;"Muy buena / ";0,16;0,17;13;17;Muy buena / Oso ona;37;0,37;9;Muy buena / Oso ona;5;Muy buena / Oso ona;0,79
31/07/2017;08:00;0,14;0,17;"Muy buena / ";0,15;0,17;21;25;Muy buena / Oso ona;57;0,57;16;Muy buena / Oso ona;5;Muy buena / Oso ona;0,89
31/07/2017;07:00;0,19;0,2;"Muy buena / ";0,15;0,13;23;28;Muy buena / Oso ona;64;0,35;16;Muy buena / Oso ona;5;Muy buena / Oso ona;0,71
31/07/2017;06:00;0,08;0,17;"Muy buena / ";0,15;0,17;17;27;Muy buena / Oso ona;53;0,46;12;Muy buena / Oso ona;5;Muy buena / Oso ona;0,98
31/07/2017;05:00;0,1;0,14;"Muy buena / ";0,15;0,13;16;24;Muy buena / Oso ona;49;0,18;11;Muy buena / Oso ona;5;Muy buena / Oso ona;0,28
31/07/2017;04:00;0,14;0,14;"Muy buena / ";0,16;0,13;10;15;Muy buena / Oso ona;30;0,13;7;Muy buena / Oso ona;5;Muy buena / Oso ona;0,26
31/07/2017;03:00;0,3;0,15;"Muy buena / ";0,17;0,13;12;24;Muy buena / Oso ona;41;0,13;7;Muy buena / Oso ona;5;Muy buena / Oso ona;0,26
31/07/2017;02:00;0,08;0,11;"Muy buena / ";0,17;0,13;12;17;Muy buena / Oso ona;35;0,16;8;Muy buena / Oso ona;5;Muy buena / Oso ona;0,45
31/07/2017;01:00;0,28;0,14;"Muy buena / ";0,17;0,13;13;21;Muy buena / Oso ona;40;0,35;8;Muy buena / Oso ona;5;Muy buena / Oso ona;0,54
30/07/2017;24:00;0,19;0,15;"Muy buena / ";0,17;0,13;11;20;Muy buena / Oso ona;37;0,43;8;Muy buena / Oso ona;5;Muy buena / Oso ona;0,61
30/07/2017;23:00;0,06;0,17;"Muy buena / ";0,16;0,17;11;21;Muy buena / Oso ona;38;0,63;7;Muy buena / Oso ona;5;Muy buena / Oso ona;0,59
30/07/2017;22:00;0,13;0,17;"Muy buena / ";0,15;0,26;12;25;Muy buena / Oso ona;43;1,11;10;Muy buena / Oso ona;5;Muy buena / Oso ona;1,18
30/07/2017;21:00;;0,23;"Muy buena / ";0,15;;15;29;Muy buena / Oso ona;53;;11;Muy buena / Oso ona;5;Muy buena / Oso ona;
30/07/2017;20:00;0,06;0,22;"Muy buena / ";0,13;0,2;16;31;Muy buena / Oso ona;56;0,87;21;Muy buena / Oso ona;5;Muy buena / Oso ona;1,18
30/07/2017;19:00;0,06;0,17;"Muy buena / ";0,12;0,18;15;27;Muy buena / Oso ona;50;0,44;12;Muy buena / Oso ona;5;Muy buena / Oso ona;0,52
30/07/2017;18:00;0,2;0,12;"Muy buena / ";0,12;0,13;7;17;Muy buena / Oso ona;28;0,29;19;Muy buena / Oso ona;5;Muy buena / Oso ona;0,45
30/07/2017;17:00;0,08;0,1;"Muy buena / ";0,12;0,13;5;11;Muy buena / Oso ona;19;0,13;14;Muy buena / Oso ona;5;Muy buena / Oso ona;0,23
30/07/2017;16:00;0,06;0,1;"Muy buena / ";0,14;0,13;6;12;Muy buena / Oso ona;20;0,13;8;Muy buena / Oso ona;5;Muy buena / Oso ona;0,36
30/07/2017;15:00;0,06;0,12;"Muy buena / ";0,15;0,13;7;15;Muy buena / Oso ona;26;0,13;17;Muy buena / Oso ona;5;Muy buena / Oso ona;0,27
30/07/2017;14:00;0,11;0,12;"Muy buena / ";0,16;0,13;6;13;Muy buena / Oso ona;23;0,33;21;Muy buena / Oso ona;5;Muy buena / Oso ona;0,43
30/07/2017;13:00;0,06;0,14;"Muy buena / ";0,17;0,13;6;14;Muy buena / Oso ona;24;0,18;19;Muy buena / Oso ona;5;Muy buena / Oso ona;0,52
30/07/2017;12:00;0,11;0,14;"Muy buena / ";0,17;0,13;6;12;Muy buena / Oso ona;21;0,27;22;Muy buena / Oso ona;5;Muy buena / Oso ona;0,41
30/07/2017;11:00;0,06;0,15;"Muy buena / ";0,17;0,13;8;14;Muy buena / Oso ona;26;0,35;26;Muy buena / Oso ona;5;Muy buena / Oso ona;0,56
30/07/2017;10:00;0,09;0,13;"Muy buena / ";0,18;0,13;11;18;Muy buena / Oso ona;34;0,35;24;Muy buena / Oso ona;5;Muy buena / Oso ona;0,44
30/07/2017;09:00;0,11;0,21;"Muy buena / ";0,18;0,2;18;31;Muy buena / Oso ona;59;0,72;28;Muy buena / Oso ona;5;Muy buena / Oso ona;0,83
30/07/2017;08:00;0,11;0,22;"Muy buena / ";0,18;0,13;17;30;Muy buena / Oso ona;56;0,56;21;Muy buena / Oso ona;5;Muy buena / Oso ona;0,73
30/07/2017;07:00;0,1;0,17;"Muy buena / ";0,18;0,24;17;34;Muy buena / Oso ona;60;1,03;15;Muy buena / Oso ona;5;Muy buena / Oso ona;1,09
30/07/2017;06:00;0,09;0,19;"Muy buena / ";0,19;0,15;16;34;Muy buena / Oso ona;58;0,5;15;Muy buena / Oso ona;5;Muy buena / Oso ona;0,85
30/07/2017;05:00;0,08;0,15;"Muy buena / ";0,19;0,13;14;35;Muy buena / Oso ona;56;0,53;13;Muy buena / Oso ona;5;Muy buena / Oso ona;0,74
30/07/2017;04:00;0,07;0,17;"Muy buena / ";0,19;0,23;13;33;Muy buena / Oso ona;54;0,95;12;Muy buena / Oso ona;5;Muy buena / Oso ona;1,37
30/07/2017;03:00;0,06;0,18;"Muy buena / ";0,18;0,22;16;35;Muy buena / Oso ona;60;0,83;13;Muy buena / Oso ona;5;Muy buena / Oso ona;1,04
30/07/2017;02:00;0,13;0,17;"Muy buena / ";0,19;0,2;16;40;Muy buena / Oso ona;64;1,01;10;Muy buena / Oso ona;5;Muy buena / Oso ona;1,16
30/07/2017;01:00;0,1;0,19;"Muy buena / ";0,2;0,33;14;44;Muy buena / Oso ona;65;1,39;8;Muy buena / Oso ona;5;Muy buena / Oso ona;1,64
29/07/2017;24:00;0,28;0,24;"Muy buena / ";0,21;0,34;13;43;Muy buena / Oso ona;62;1,45;15;Muy buena / Oso ona;5;Muy buena / Oso ona;2,29
29/07/2017;23:00;0,1;0,26;"Muy buena / ";0,2;0,28;14;45;Muy buena / Oso ona;65;1,1;9;Muy buena / Oso ona;5;Muy buena / Oso ona;1,29
29/07/2017;22:00;0,13;0,16;"Muy buena / ";0,19;0,13;6;19;Muy buena / Oso ona;28;0,32;15;Muy buena / Oso ona;5;Muy buena / Oso ona;0,45
29/07/2017;21:00;;0,14;"Muy buena / ";0,18;;7;13;Muy buena / Oso ona;23;;30;Muy buena / Oso ona;5;Muy buena / Oso ona;
29/07/2017;20:00;0,08;0,17;"Muy buena / ";0,18;0,13;7;16;Muy buena / Oso ona;27;0,42;39;Muy buena / Oso ona;5;Muy buena / Oso ona;0,88
29/07/2017;19:00;0,07;0,2;"Muy buena / ";0,18;0,13;8;18;Muy buena / Oso ona;31;0,33;40;Muy buena / Oso ona;5;Muy buena / Oso ona;0,52
29/07/2017;18:00;0,11;0,24;"Muy buena / ";0,18;0,13;9;17;Muy buena / Oso ona;31;0,13;25;Muy buena / Oso ona;5;Muy buena / Oso ona;0,37
29/07/2017;17:00;0,12;0,27;"Muy buena / ";0,18;0,13;9;17;Muy buena / Oso ona;30;0,13;24;Muy buena / Oso ona;5;Muy buena / Oso ona;0,27
29/07/2017;16:00;0,08;0,2;"Muy buena / ";0,18;0,13;6;12;Muy buena / Oso ona;21;0,13;16;Muy buena / Oso ona;5;Muy buena / Oso ona;0,29
29/07/2017;15:00;0,07;0,14;"Muy buena / ";0,2;0,13;4;11;Muy buena / Oso ona;17;0,13;18;Muy buena / Oso ona;5;Muy buena / Oso ona;0,23
29/07/2017;14:00;0,12;0,11;"Muy buena / ";0,22;0,13;5;12;Muy buena / Oso ona;19;0,13;22;Muy buena / Oso ona;5;Muy buena / Oso ona;0,27
29/07/2017;13:00;0,06;0,12;"Muy buena / ";0,24;0,13;6;12;Muy buena / Oso ona;21;0,18;26;Muy buena / Oso ona;5;Muy buena / Oso ona;0,25
29/07/2017;12:00;0,2;0,14;"Muy buena / ";0,25;0,17;7;16;Muy buena / Oso ona;26;0,64;24;Muy buena / Oso ona;5;Muy buena / Oso ona;0,72
29/07/2017;11:00;0,06;0,23;"Muy buena / ";0,25;0,13;12;20;Muy buena / Oso ona;38;0,33;30;Muy buena / Oso ona;5;Muy buena / Oso ona;0,63
29/07/2017;10:00;0,06;0,21;"Muy buena / ";0,24;0,13;12;16;Muy buena / Oso ona;33;0,33;32;Muy buena / Oso ona;5;Muy buena / Oso ona;0,65
29/07/2017;09:00;0,13;0,31;"Muy buena / ";0,24;0,22;20;21;Muy buena / Oso ona;52;0,69;36;Muy buena / Oso ona;5;Muy buena / Oso ona;1,29
29/07/2017;08:00;0,09;0,39;"Muy buena / ";0,24;0,24;32;25;Muy buena / Oso ona;75;1,4;15;Muy buena / Oso ona;6;Muy buena / Oso ona;2,58
29/07/2017;07:00;0,2;0,28;"Muy buena / ";0,23;0,25;43;26;Muy buena / Oso ona;92;1,21;16;Muy buena / Oso ona;5;Muy buena / Oso ona;2,63
29/07/2017;06:00;0,28;0,22;"Muy buena / ";0,22;0,29;39;25;Muy buena / Oso ona;84;1,32;20;Muy buena / Oso ona;5;Muy buena / Oso ona;4,52
29/07/2017;05:00;0,51;0,2;"Muy buena / ";0,23;0,31;28;24;Muy buena / Oso ona;67;1,15;12;Muy buena / Oso ona;5;Muy buena / Oso ona;6,06
29/07/2017;04:00;0,12;0,18;"Muy buena / ";0,23;0,26;19;25;Muy buena / Oso ona;55;0,99;11;Muy buena / Oso ona;5;Muy buena / Oso ona;6,63
29/07/2017;03:00;0,15;0,17;"Muy buena / ";0,24;0,34;19;27;Muy buena / Oso ona;57;1,53;13;Muy buena / Oso ona;5;Muy buena / Oso ona;7,95
29/07/2017;02:00;0,14;0,18;"Muy buena / ";0,25;0,4;14;30;Muy buena / Oso ona;52;1,94;9;Muy buena / Oso ona;5;Muy buena / Oso ona;6,62
29/07/2017;01:00;0,12;0,27;"Muy buena / ";0,26;0,48;19;34;Muy buena / Oso ona;62;2,23;11;Muy buena / Oso ona;5;Muy buena / Oso ona;5
