Barrio;Clase via;Particula;Nombre via;par - impar;Num;desde;hasta;Tipo de calle;;
11;CALLE;DE LA ;ALMUDENA;1;NUM;1;999;Calle peatonal;;
11;CALLE;DE LA ;ALMUDENA;0;NUM;2;998;Calle peatonal;;
11;CALLE;DE LA ;AMNISTIA;1;NUM;1;999;;;
11;CALLE;DE LA ;AMNISTIA;0;NUM;2;998;;;
11;COSTANILLA;DE LOS;ANGELES;1;NUM;1;15;;;
11;COSTANILLA;DE LOS;ANGELES;0;NUM;2;20;;;
11;CALLE;DEL   ;ARENAL;1;NUM;1;999;Calle peatonal;;
11;CALLE;DEL   ;ARENAL;0;NUM;2;998;Calle peatonal;;
11;CALLE;DE;ARRIETA;1;NUM;1;999;;;
11;CALLE;DE;ARRIETA;0;NUM;2;998;;;
11;CALLE;DE;BAILEN;1;NUM;1;21;Calle libre circulación;;
11;CALLE;DEL;BIOMBO;1;NUM;1;999;Calle peatonal;;
11;CALLE;DEL;BIOMBO;0;NUM;2;998;Calle peatonal;;
11;PLAZA;DEL;BIOMBO;1;NUM;1;999;Calle peatonal;;
11;PLAZA;DEL;BIOMBO;0;NUM;2;998;Calle peatonal;;
11;TRAVESIA;DEL;BIOMBO;1;NUM;1;999;Calle peatonal;;
11;TRAVESIA;DEL;BIOMBO;0;NUM;2;998;Calle peatonal;;
11;CALLE;DE LA ;BOLA;1;NUM;1;999;;;
11;CALLE;DE LA ;BOLA;0;NUM;2;998;;;
11;CALLE;DEL;BONETILLO;1;NUM;1;999;Calle peatonal;;
11;CALLE;DEL;BONETILLO;0;NUM;2;998;Calle peatonal;;
11;CALLE;DE;CALDERÓN DE LA BARCA;1;NUM;1;999;;;
11;CALLE;DE;CALDERÓN DE LA BARCA;0;NUM;2;998;;;
11;CALLE;DE;CAMPOMANES;1;NUM;1;999;;;
11;CALLE;DE;CAMPOMANES;0;NUM;2;998;;;
11;CALLE;DE LOS;CAÑOS DEL PERAL;1;NUM;1;999;;;
11;CALLE;DE LOS;CAÑOS DEL PERAL;0;NUM;2;998;;;
11;CALLE;DE;CARLOS III;1;NUM;1;999;Calle peatonal;;
11;CALLE;DE;CARLOS III;0;NUM;2;998;Calle peatonal;;
11;CALLE;DE;CARRETAS;1;NUM;1;999;;;
11;CALLE;DE;CARRETAS;0;NUM;2;998;;;
11;PLAZA;DEL;COMANDANTE LAS MORENAS, Plaza;1;NUM;1;999;Calle libre circulación;;
11;PLAZA;DEL;COMANDANTE LAS MORENAS, Plaza;0;NUM;2;4;Calle libre circulación;;
11;CALLE;DEL;CONDE DE LEMOS;1;NUM;1;999;;;
11;CALLE;DEL;CONDE DE LEMOS;0;NUM;2;998;;;
11;CALLE;DE LA ;CRUZADA;1;NUM;1;999;;;
11;CALLE;DE LA;CRUZADA;0;NUM;2;998;;;
11;CALLE;DEL;DOCTOR CARRACIDO;1;NUM;1;999;Calle libre circulación;;
11;CALLE;DEL;DOCTOR CARRACIDO;0;NUM;2;998;Calle libre circulación;;
11;CALLE;DE LA;ENCARNACIÓN;1;NUM;1;999;;;
11;CALLE;DE LA ;ENCARNACIÓN;0;NUM;2;998;;;
11;PLAZA;DE LA;ENCARNACIÓN;1;NUM;1;999;;;
11;PLAZA;DE LA;ENCARNACIÓN;0;NUM;2;998;;;
11;CALLE;DE LA;ESCALINATA;1;NUM;1;999;;;
11;CALLE;DE LA;ESCALINATA;0;NUM;2;998;;;
11;PLAZA;DE;ESPAÑA;1;NUM;1;7;Calle libre circulación;;
11;PLAZA;DE;ESPAÑA;0;NUM;2;8;Calle libre circulación;;
11;CALLE;DEL;ESPARTEROS;1;NUM;1;999;
11;CALLE;DEL;ESPARTEROS;0;NUM;2;998;
11;CALLE;DEL;ESPEJO;1;NUM;1;999;
11;CALLE;DEL;ESPEJO;0;NUM;2;998;
11;CALLE;DEL;FACTOR;1;NUM;1;999;
11;CALLE;DEL;FACTOR;0;NUM;2;998;
11;CALLE;DE;FELIPE V;1;NUM;1;1;Calle peatonal
11;CALLE;DE;FELIPE V;0;NUM;2;8;Calle peatonal
11;CALLE;DE;FLOR BAJA;1;NUM;1;999;Calle libre circulación
11;CALLE;DE;FLOR BAJA;0;NUM;2;998;Calle libre circulación
11;CALLE;DE;FOMENTO;1;NUM;1;999;
11;CALLE;DE;FOMENTO;0;NUM;2;998;
11;CALLE;DE LAS;FUENTES;1;NUM;1;15;
11;CALLE;DE LAS;FUENTES;0;NUM;2;14;
11;CALLE;DE LA;GRAN VIA;1;NUM;41;73;Calle libre circulación
11;CALLE;DE;GUILLERMO ROLLAND;1;NUM;1;999;
11;CALLE;DE;GUILLERMO ROLLAND;0;NUM;2;998;
11;PLAZA;DE LOS;HERRADORES;1;NUM;1;3;Calle libre circulación
11;PLAZA;DE LOS;HERRADORES;0;NUM;2;2;Calle libre circulación
11;PLAZA;DE LOS;HERRADORES;1;NUM;5;9;
11;PLAZA;DE LOS;HERRADORES;0;NUM;4;10;
11;CALLE;DE LA;INDEPENDENCIA;1;NUM;1;999;
11;CALLE;DE LA;INDEPENDENCIA;0;NUM;2;998;
11;PLAZA;DE;ISABEL II;1;NUM;1;999;Calle peatonal
11;PLAZA;DE;ISABEL II;0;NUM;2;998;Calle peatonal
11;CALLE;DE;ISABEL LA CATÓLICA;1;NUM;1;999;Calle libre circulación
11;CALLE;DE;ISABEL LA CATÓLICA;0;NUM;2;998;Calle libre circulación
11;CALLE;DE;JACOMETREZO;1;NUM;1;999;
11;CALLE;DE;JACOMETREZO;0;NUM;2;998;
11;CALLE;DE;JUAN DE HERRERA;1;NUM;1;999;
11;CALLE;DE;JUAN DE HERRERA;0;NUM;2;998;
11;CALLE;DEL;LAZO;1;NUM;1;999;
11;CALLE;DEL;LAZO;0;NUM;2;998;;;
11;CALLE;DE;LEGANITOS;1;NUM;1;35;;;
11;CALLE;DE;LEGANITOS;0;NUM;2;26;;;
11;CALLE;DE;LEGANITOS;1;NUM;37;999;Calle libre circulación;;
11;CALLE;DE;LEGANITOS;0;NUM;28;998;Calle libre circulación;;
11;CALLE;DE;LEPANTO;1;NUM;1;999;Calle peatonal;;
11;CALLE;DE;LEPANTO;0;NUM;2;998;Calle peatonal;;
11;PLAZA;DE LA;MARINA ESPAÑOLA;1;NUM;1;999;Calle libre circulación;;
11;PLAZA;DE LA;MARINA ESPAÑOLA;0;NUM;2;998;Calle libre circulación;;
11;CALLE;;MAYOR;1;NUM;1b;79b;;;
11;CALLE;;MAYOR;0;NUM;2;42;;;
11;CALLE;;MAYOR;0;NUM;44;88;Calle libre circulación;;
11;CALLE;DE;MESÓN DE PAÑOS;1;NUM;1;999;;;
11;CALLE;DE;MESÓN DE PAÑOS;0;NUM;2;998;;;
11;CALLE;DE;MILANESES;1;NUM;1;999;Calle peatonal;;
11;CALLE;DE;MILANESES;0;NUM;2;998;Calle peatonal;;
11;CALLE;DE;NOBLEJAS;1;NUM;1;999;
11;CALLE;DE;NOBLEJAS;0;NUM;2;998;
11;PLAZA;DE;ORIENTE;1;NUM;1;999;Calle peatonal
11;PLAZA;DE;ORIENTE;0;NUM;2;998;Calle peatonal
11;CALLE;DE;PAVÍA;1;NUM;1;999;Calle peatonal
11;CALLE;DE;PAVÍA;0;NUM;2;998;Calle peatonal
11;CALLE;DE LA;PRIORA;1;NUM;1;999;Calle peatonal
11;CALLE;DE LA;PRIORA;0;NUM;2;998;Calle peatonal
11;PLAZA;DE;RAMALES;1;NUM;1;999;Calle peatonal
11;PLAZA;DE;RAMALES;0;NUM;2;998;Calle peatonal
11;CALLE;DE;REBEQUE;1;NUM;1;999;
11;CALLE;DE;REBEQUE;0;NUM;2;998;
11;CALLE;DEL;RECODO;1;NUM;1;999;
11;CALLE;DEL;RECODO;0;NUM;2;998;
11;CALLE;DEL;RELOJ;1;NUM;1;999;Calle libre circulación
11;CALLE;DEL;RELOJ;0;NUM;2;998;Calle libre circulación
11;TRAVESIA;DEL;RELOJ;1;NUM;1;999;;
11;TRAVESIA;DEL;RELOJ;0;NUM;2;998;;
11;CALLE;DE;REQUENA;1;NUM;1;999;;
11;CALLE;DE;REQUENA;0;NUM;2;998;;
11;CALLE;DEL;RIO;1;NUM;1;999;Calle libre circulación;
11;CALLE;DEL;RIO;0;NUM;2;998;Calle libre circulación;
11;CALLE;DE;SAN BERNARDO;1;NUM;1;11;Calle libre circulación;
11;CALLE;DE;SAN BERNARDO;0;NUM;2;6;Calle libre circulación;
11;CALLE;DE;SAN NICOLAS;1;NUM;1;999;;
11;CALLE;DE;SAN NICOLAS;0;NUM;2;998;;
11;PLAZA;DE;SAN NICOLAS;1;NUM;1;999;;
11;PLAZA;DE;SAN NICOLAS;0;NUM;2;998;;
11;CALLE;DE;SAN QUINTÍN;1;NUM;1;999;;
11;CALLE;DE;SAN QUINTÍN;0;NUM;2;998;;
11;CALLE;DE;SANTA CLARA;1;NUM;1;999;;
11;CALLE;DE;SANTA CLARA;0;NUM;2;998;;
11;CALLE;DE;SANTIAGO;1;NUM;1;999;Calle peatonal
11;CALLE;DE;SANTIAGO;0;NUM;2;998;Calle peatonal
11;COSTANILLA;DE;SANTIAGO;1;NUM;1;999;Calle peatonal
11;COSTANILLA;DE;SANTIAGO;0;NUM;2;998;Calle peatonal
11;PLAZA;DE;SANTIAGO;1;NUM;1;999;Calle peatonal
11;PLAZA;DE;SANTIAGO;0;NUM;2;998;Calle peatonal
11;CUESTA;DE;SANTO DOMINGO;1;NUM;1;999;
11;CUESTA;DE;SANTO DOMINGO;0;NUM;2;998;
11;PLAZA;DE;SANTO DOMINGO;1;NUM;1;11;
11;PLAZA;DE;SANTO DOMINGO;0;NUM;2;12;
11;PLAZA;DE;SANTO DOMINGO;1;NUM;1;19;
11;PLAZA;DE;SANTO DOMINGO;1;NUM;17;19;
11;PLAZA;DE;SANTO DOMINGO;0;NUM;16;18;
11;PLAZA;DE;SANTO DOMINGO;1;NUM;7;7;Calle libre circulación
11;PLAZA;DE;SANTO DOMINGO;1;NUM;13;15;Calle libre circulación
