id;title;lastUpdated;geometry;link;icon;destinos
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/transporte-urbano/poste-autobus/tuzsa-675";"(675) PS M. AGUSTÍN 26 Líneas: 21, 23, 22, 51";"";"-0.8914013590279378,41.65205733876471";"http://www.urbanosdezaragoza.es/frm_esquemaparadatime.php?poste=675";"http://www.zaragoza.es/contenidos/iconos/bus.png";""
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/transporte-urbano/poste-autobus/tuzsa-674";"(674) PS M. AGUSTÍN 12 Líneas: 21, 23, 22, 51";"";"-0.8893933765328299,41.65064696050993";"http://www.urbanosdezaragoza.es/frm_esquemaparadatime.php?poste=674";"http://www.zaragoza.es/contenidos/iconos/bus.png";""
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/transporte-urbano/poste-autobus/tuzsa-673";"(673) PS M. AGUSTÍN 9 / PTA. CARMEN Líneas: 21, 51";"";"-0.8884011308058077,41.65002978729184";"http://www.urbanosdezaragoza.es/frm_esquemaparadatime.php?poste=673";"http://www.zaragoza.es/contenidos/iconos/bus.png";""
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/transporte-urbano/poste-autobus/tuzsa-672";"(672) INF ESPAÑA / FRENTE INSTITUTO Líneas: 58";"";"-0.9070686717055719,41.6251351017413";"http://www.urbanosdezaragoza.es/frm_esquemaparadatime.php?poste=672";"http://www.zaragoza.es/contenidos/iconos/bus.png";""
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/transporte-urbano/poste-autobus/tuzsa-671";"(671) PS REYES DE ARAGÓN 14 Líneas: 58";"";"-0.9050299019596606,41.622522063686766";"http://www.urbanosdezaragoza.es/frm_esquemaparadatime.php?poste=671";"http://www.zaragoza.es/contenidos/iconos/bus.png";""
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/transporte-urbano/poste-autobus/tuzsa-670";"(670) INFANTES DE ESPAÑA / VÍA IBÉRICA Líneas: 58";"";"-0.9077221868504801,41.6270293700966";"http://www.urbanosdezaragoza.es/frm_esquemaparadatime.php?poste=670";"http://www.zaragoza.es/contenidos/iconos/bus.png";""
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/transporte-urbano/poste-autobus/tuzsa-669";"(669) PS PAMPLONA 4 Líneas: 33, 21, N6, N4, N3, 38";"";"-0.8865840570968406,41.64833016063542";"http://www.urbanosdezaragoza.es/frm_esquemaparadatime.php?poste=669";"http://www.zaragoza.es/contenidos/iconos/bus.png";""
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/transporte-urbano/poste-autobus/tuzsa-666";"(666) INDEPENDENCIA 25 Líneas: 21, 38";"";"-0.8827052335240095,41.650280742581785";"http://www.urbanosdezaragoza.es/frm_esquemaparadatime.php?poste=666";"http://www.zaragoza.es/contenidos/iconos/bus.png";""
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/transporte-urbano/poste-autobus/tuzsa-664";"(664) INDEPENDENCIA 24 Líneas: 21, 38";"";"-0.8830182881788388,41.65019645022572";"http://www.urbanosdezaragoza.es/frm_esquemaparadatime.php?poste=664";"http://www.zaragoza.es/contenidos/iconos/bus.png";""
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/transporte-urbano/poste-autobus/tuzsa-660";"(660) Ps ECHEGARAY / PTE HIERRO Líneas: 22";"";"-0.8707209640402117,41.6541482373156";"http://www.urbanosdezaragoza.es/frm_esquemaparadatime.php?poste=660";"http://www.zaragoza.es/contenidos/iconos/bus.png";""
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/transporte-urbano/poste-autobus/tuzsa-659";"(659) Ps ECHEGARAY / HOSPEDERÍA Líneas: 29";"";"-0.879342725128687,41.657459967596004";"http://www.urbanosdezaragoza.es/frm_esquemaparadatime.php?poste=659";"http://www.zaragoza.es/contenidos/iconos/bus.png";""
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/transporte-urbano/poste-autobus/tuzsa-653";"(653) Ps ECHEGARAY / COLEGIO Líneas: N7, 36";"";"-0.8851263255773821,41.65805290138491";"http://www.urbanosdezaragoza.es/frm_esquemaparadatime.php?poste=653";"http://www.zaragoza.es/contenidos/iconos/bus.png";""
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/transporte-urbano/poste-autobus/tuzsa-652";"(652) Ps ECHEGARAY / CELMA Líneas: N7, 36";"";"-0.8894654614355724,41.65869105339217";"http://www.urbanosdezaragoza.es/frm_esquemaparadatime.php?poste=652";"http://www.zaragoza.es/contenidos/iconos/bus.png";""
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/transporte-urbano/poste-autobus/tuzsa-651";"(651) Ps ECHEGARAY / S. MINGUIJÓN Líneas: 24";"";"-0.8601395207295712,41.65094796360683";"http://www.urbanosdezaragoza.es/frm_esquemaparadatime.php?poste=651";"http://www.zaragoza.es/contenidos/iconos/bus.png";""
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/transporte-urbano/poste-autobus/tuzsa-650";"(650) PS DUQUE DE ALBA / VELÓDROMO Líneas: 34";"";"-0.8978731886879164,41.622706596410715";"http://www.urbanosdezaragoza.es/frm_esquemaparadatime.php?poste=650";"http://www.zaragoza.es/contenidos/iconos/bus.png";""
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/transporte-urbano/poste-autobus/tuzsa-649";"(649) PS DUQUE DE ALBA / VELÓDROMO Líneas: 34";"";"-0.8979128572493643,41.622734342088485";"http://www.urbanosdezaragoza.es/frm_esquemaparadatime.php?poste=649";"http://www.zaragoza.es/contenidos/iconos/bus.png";""
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/transporte-urbano/poste-autobus/tuzsa-648";"(648) PS DUQUE DE ALBA / MONUMENTO A LA LEGIÓN Líneas: 34";"";"-0.9003289262877181,41.62237325060615";"http://www.urbanosdezaragoza.es/frm_esquemaparadatime.php?poste=648";"http://www.zaragoza.es/contenidos/iconos/bus.png";""
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/transporte-urbano/poste-autobus/tuzsa-647";"(647) PS DUQUE DE ALBA / GLORIETA Líneas: 34";"";"-0.9018336835595867,41.62014453247043";"http://www.urbanosdezaragoza.es/frm_esquemaparadatime.php?poste=647";"http://www.zaragoza.es/contenidos/iconos/bus.png";""
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/transporte-urbano/poste-autobus/tuzsa-646";"(646) PS DUQUE DE ALBA / CAMINO Líneas: 34";"";"-0.8943835332859339,41.623115504500184";"http://www.urbanosdezaragoza.es/frm_esquemaparadatime.php?poste=646";"http://www.zaragoza.es/contenidos/iconos/bus.png";""
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/transporte-urbano/poste-autobus/tuzsa-645";"(645) ANDADOR DE PESCARA / P. VIDAL Líneas: 42";"";"-0.8733084338945875,41.628977907754006";"http://www.urbanosdezaragoza.es/frm_esquemaparadatime.php?poste=645";"http://www.zaragoza.es/contenidos/iconos/bus.png";""
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/transporte-urbano/poste-autobus/tuzsa-644";"(644) PS DEL CANAL 47 Líneas: 23";"";"-0.8803128898702174,41.63026015757637";"http://www.urbanosdezaragoza.es/frm_esquemaparadatime.php?poste=644";"http://www.zaragoza.es/contenidos/iconos/bus.png";""
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/transporte-urbano/poste-autobus/tuzsa-643";"(643) CTRA CASTELLÓN / ROTONDA VALMADRID Líneas: 25, N6";"";"-0.8286507742452413,41.60578410898054";"http://www.urbanosdezaragoza.es/frm_esquemaparadatime.php?poste=643";"http://www.zaragoza.es/contenidos/iconos/bus.png";""
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/transporte-urbano/poste-autobus/tuzsa-642";"(642) PS PLÁTANOS 60 Líneas: 25, N6";"";"-0.8236098148243396,41.60435121740205";"http://www.urbanosdezaragoza.es/frm_esquemaparadatime.php?poste=642";"http://www.zaragoza.es/contenidos/iconos/bus.png";""
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/transporte-urbano/poste-autobus/tuzsa-641";"(641) PS PLÁTANOS 10 Líneas: 25, N6";"";"-0.8234896010449816,41.60626281555686";"http://www.urbanosdezaragoza.es/frm_esquemaparadatime.php?poste=641";"http://www.zaragoza.es/contenidos/iconos/bus.png";""
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/transporte-urbano/poste-autobus/tuzsa-640";"(640) PS CUÉLLAR / PARQUE PIGNATELLI Líneas: 31, 34, 33";"";"-0.8855541430889636,41.63866526850265";"http://www.urbanosdezaragoza.es/frm_esquemaparadatime.php?poste=640";"http://www.zaragoza.es/contenidos/iconos/bus.png";""
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/transporte-urbano/poste-autobus/tuzsa-639";"(639) PS CUÉLLAR / LAPUYADE Líneas: 31, 34, 33";"";"-0.8846179137046621,41.63654501198306";"http://www.urbanosdezaragoza.es/frm_esquemaparadatime.php?poste=639";"http://www.zaragoza.es/contenidos/iconos/bus.png";""
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/transporte-urbano/poste-autobus/tuzsa-638";"(638) PS CUÉLLAR / S. FERNANDO Líneas: 31, 33, N5, 39, 34";"";"-0.8847214644817297,41.63464655191885";"http://www.urbanosdezaragoza.es/frm_esquemaparadatime.php?poste=638";"http://www.zaragoza.es/contenidos/iconos/bus.png";""
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/transporte-urbano/poste-autobus/tuzsa-637";"(637) PS CUÉLLAR 47 Líneas: 31, 33, N5, 34";"";"-0.8845361826560059,41.636052653096954";"http://www.urbanosdezaragoza.es/frm_esquemaparadatime.php?poste=637";"http://www.zaragoza.es/contenidos/iconos/bus.png";""
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/transporte-urbano/poste-autobus/tuzsa-636";"(636) PS CUÉLLAR 29 Líneas: 31, 33, N5, 34";"";"-0.8842967882515084,41.637831525487265";"http://www.urbanosdezaragoza.es/frm_esquemaparadatime.php?poste=636";"http://www.zaragoza.es/contenidos/iconos/bus.png";""
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/transporte-urbano/poste-autobus/tuzsa-635";"(635) Ps CUÉLLAR / IGLESIA SAN ANTONIO Líneas: 31, 34, 39, 33";"";"-0.8849067816160515,41.63436175804901";"http://www.urbanosdezaragoza.es/frm_esquemaparadatime.php?poste=635";"http://www.zaragoza.es/contenidos/iconos/bus.png";""
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/transporte-urbano/poste-autobus/tuzsa-634";"(634) PS CONSTITUCIÓN 33 Líneas: N6, 25, 32, 30, 51";"";"-0.880214722328979,41.647609407741285";"http://www.urbanosdezaragoza.es/frm_esquemaparadatime.php?poste=634";"http://www.zaragoza.es/contenidos/iconos/bus.png";""
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/transporte-urbano/poste-autobus/tuzsa-633";"(633) PS CONSTITUCIÓN 16 Líneas: 40, 25, N6, 51";"";"-0.8818026093074204,41.647778311450104";"http://www.urbanosdezaragoza.es/frm_esquemaparadatime.php?poste=633";"http://www.zaragoza.es/contenidos/iconos/bus.png";""
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/transporte-urbano/poste-autobus/tuzsa-632";"(632) PS CONSTITUCIÓN 11 Líneas: N6, 25, 32, 30, 51";"";"-0.8837050877449257,41.64798451450307";"http://www.urbanosdezaragoza.es/frm_esquemaparadatime.php?poste=632";"http://www.zaragoza.es/contenidos/iconos/bus.png";""
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/transporte-urbano/poste-autobus/tuzsa-631";"(631) PS DE COLÓN 14 Líneas: 42";"";"-0.8886095803247293,41.63377693167098";"http://www.urbanosdezaragoza.es/frm_esquemaparadatime.php?poste=631";"http://www.zaragoza.es/contenidos/iconos/bus.png";""
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/transporte-urbano/poste-autobus/tuzsa-630";"(630) PS DE COLÓN 2 Líneas: 42";"";"-0.8856496013690569,41.63357836410788";"http://www.urbanosdezaragoza.es/frm_esquemaparadatime.php?poste=630";"http://www.zaragoza.es/contenidos/iconos/bus.png";""
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/transporte-urbano/poste-autobus/tuzsa-628";"(628) PS CALANDA 20 Líneas: 24";"";"-0.9042327391925806,41.653012597518895";"http://www.urbanosdezaragoza.es/frm_esquemaparadatime.php?poste=628";"http://www.zaragoza.es/contenidos/iconos/bus.png";""
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/transporte-urbano/poste-autobus/tuzsa-627";"(627) PLEYADES / BERENCE Líneas: 36, 24";"";"-0.9352612016610227,41.63963677527098";"http://www.urbanosdezaragoza.es/frm_esquemaparadatime.php?poste=627";"http://www.zaragoza.es/contenidos/iconos/bus.png";""
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/transporte-urbano/poste-autobus/tuzsa-626";"(626) CALLE VALLE DE OZA 5 Líneas: 50";"";"-0.8753189451543307,41.664000810110174";"http://www.urbanosdezaragoza.es/frm_esquemaparadatime.php?poste=626";"http://www.zaragoza.es/contenidos/iconos/bus.png";""
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/transporte-urbano/poste-autobus/tuzsa-625";"(625) PEDRO PORTER 5 Líneas: 21, 53";"";"-0.9267848945253973,41.65278233791017";"http://www.urbanosdezaragoza.es/frm_esquemaparadatime.php?poste=625";"http://www.zaragoza.es/contenidos/iconos/bus.png";""
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/transporte-urbano/poste-autobus/tuzsa-623";"(623) PEDRO III / IGLESIA SANTA MÓNICA Líneas: 42, 53, 35";"";"-0.9052139721904477,41.6368907954696";"http://www.urbanosdezaragoza.es/frm_esquemaparadatime.php?poste=623";"http://www.zaragoza.es/contenidos/iconos/bus.png";""
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/transporte-urbano/poste-autobus/tuzsa-620";"(620) PASCUALA PERIE 2 Líneas: 39, N1";"";"-0.8634415694954294,41.662398095655256";"http://www.urbanosdezaragoza.es/frm_esquemaparadatime.php?poste=620";"http://www.zaragoza.es/contenidos/iconos/bus.png";""
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/transporte-urbano/poste-autobus/tuzsa-619";"(619) SIGÜES / PARQUE Líneas: 33";"";"-0.9129925156413935,41.64642619443794";"http://www.urbanosdezaragoza.es/frm_esquemaparadatime.php?poste=619";"http://www.zaragoza.es/contenidos/iconos/bus.png";""
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/transporte-urbano/poste-autobus/tuzsa-617";"(617) PARQUE ATRACCIONES Líneas: 34";"";"-0.9002599496997308,41.622371989400754";"http://www.urbanosdezaragoza.es/frm_esquemaparadatime.php?poste=617";"http://www.zaragoza.es/contenidos/iconos/bus.png";""
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/transporte-urbano/poste-autobus/tuzsa-616";"(616) P. RUIZ PICASSO 35 Líneas: 50, 44";"";"-0.8882542106645629,41.67298911655753";"http://www.urbanosdezaragoza.es/frm_esquemaparadatime.php?poste=616";"http://www.zaragoza.es/contenidos/iconos/bus.png";""
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/transporte-urbano/poste-autobus/tuzsa-615";"(615) P. RUIZ PICASSO 34 Líneas: 44, 5";"";"-0.8881717546194631,41.67316322534278";"http://www.urbanosdezaragoza.es/frm_esquemaparadatime.php?poste=615";"http://www.zaragoza.es/contenidos/iconos/bus.png";""
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/transporte-urbano/poste-autobus/tuzsa-612";"(612) P. RUIZ PICASSO 5 Líneas: 50, 44";"";"-0.8786969501888305,41.67293911059114";"http://www.urbanosdezaragoza.es/frm_esquemaparadatime.php?poste=612";"http://www.zaragoza.es/contenidos/iconos/bus.png";""
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/transporte-urbano/poste-autobus/tuzsa-611";"(611) P. RUIZ PICASSO 2 Líneas: 44, 5";"";"-0.8781075740134906,41.673090335190864";"http://www.urbanosdezaragoza.es/frm_esquemaparadatime.php?poste=611";"http://www.zaragoza.es/contenidos/iconos/bus.png";""
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/transporte-urbano/poste-autobus/tuzsa-610";"(610) PABLO PARELLADA 27 Líneas: 31, C4, 23, N5";"";"-0.8806840275075833,41.626826529253755";"http://www.urbanosdezaragoza.es/frm_esquemaparadatime.php?poste=610";"http://www.zaragoza.es/contenidos/iconos/bus.png";""
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/transporte-urbano/poste-autobus/tuzsa-609";"(609) OVIEDO 175-177 Líneas: 31, C4, 23, N5";"";"-0.877928156333841,41.62566792648966";"http://www.urbanosdezaragoza.es/frm_esquemaparadatime.php?poste=609";"http://www.zaragoza.es/contenidos/iconos/bus.png";""
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/transporte-urbano/poste-autobus/tuzsa-608";"(608) NUMANCIA / MARIA BLASCO Líneas: 50";"";"-0.85751934477569,41.66068918800904";"http://www.urbanosdezaragoza.es/frm_esquemaparadatime.php?poste=608";"http://www.zaragoza.es/contenidos/iconos/bus.png";""
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/transporte-urbano/poste-autobus/tuzsa-607";"(607) MONTE PERDIDO / MARÍA DOMÍNGUEZ REMÓN Líneas: 36";"";"-0.8726997719113555,41.67315697206117";"http://www.urbanosdezaragoza.es/frm_esquemaparadatime.php?poste=607";"http://www.zaragoza.es/contenidos/iconos/bus.png";""
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/transporte-urbano/poste-autobus/tuzsa-606";"(606) MONTE PERDIDO / MARIA DOMÍNGUEZ REMÓN Líneas: 36";"";"-0.8727979104159306,41.67314978397396";"http://www.urbanosdezaragoza.es/frm_esquemaparadatime.php?poste=606";"http://www.zaragoza.es/contenidos/iconos/bus.png";""
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/transporte-urbano/poste-autobus/tuzsa-605";"(605) MIGUEL SERVET 147 Líneas: 38";"";"-0.8635565996821465,41.63648409173227";"http://www.urbanosdezaragoza.es/frm_esquemaparadatime.php?poste=605";"http://www.zaragoza.es/contenidos/iconos/bus.png";""
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/transporte-urbano/poste-autobus/tuzsa-604";"(604) NUESTRA SEÑORA DE LOS ÁNGELES Líneas: 38";"";"-0.9166967195701161,41.643845455683234";"http://www.urbanosdezaragoza.es/frm_esquemaparadatime.php?poste=604";"http://www.zaragoza.es/contenidos/iconos/bus.png";""
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/transporte-urbano/poste-autobus/tuzsa-602";"(602) MIGUEL SERVET / BELCHITE Líneas: N6, L1, 38";"";"-0.8674953597127404,41.64128119820471";"http://www.urbanosdezaragoza.es/frm_esquemaparadatime.php?poste=602";"http://www.zaragoza.es/contenidos/iconos/bus.png";""
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/transporte-urbano/poste-autobus/tuzsa-600";"(600) MIGUEL SERVET 204 Líneas: N6, 38";"";"-0.8645965444299492,41.63764275373857";"http://www.urbanosdezaragoza.es/frm_esquemaparadatime.php?poste=600";"http://www.zaragoza.es/contenidos/iconos/bus.png";""
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/transporte-urbano/poste-autobus/tuzsa-599";"(599) MIGUEL SERVET 199 Líneas: N6, 25, 38";"";"-0.8598200452922726,41.63273987203793";"http://www.urbanosdezaragoza.es/frm_esquemaparadatime.php?poste=599";"http://www.zaragoza.es/contenidos/iconos/bus.png";""
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/transporte-urbano/poste-autobus/tuzsa-594";"(594) MIGUEL SERVET 123 Líneas: 38";"";"-0.8653854897823621,41.638819256698184";"http://www.urbanosdezaragoza.es/frm_esquemaparadatime.php?poste=594";"http://www.zaragoza.es/contenidos/iconos/bus.png";""
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/transporte-urbano/poste-autobus/tuzsa-593";"(593) MIGUEL SERVET 122 Líneas: N6, 38";"";"-0.8684837171570172,41.64238473798473";"http://www.urbanosdezaragoza.es/frm_esquemaparadatime.php?poste=593";"http://www.zaragoza.es/contenidos/iconos/bus.png";""
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/transporte-urbano/poste-autobus/tuzsa-591";"(591) MIGUEL SERVET / FCO QUEVEDO Líneas: 38";"";"-0.8670087917383864,41.64079932154467";"http://www.urbanosdezaragoza.es/frm_esquemaparadatime.php?poste=591";"http://www.zaragoza.es/contenidos/iconos/bus.png";""
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/transporte-urbano/poste-autobus/tuzsa-590";"(590) MIGUEL SERVET 86 Líneas: N6, 38";"";"-0.8701827379350019,41.644280601998815";"http://www.urbanosdezaragoza.es/frm_esquemaparadatime.php?poste=590";"http://www.zaragoza.es/contenidos/iconos/bus.png";""
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/transporte-urbano/poste-autobus/tuzsa-589";"(589) MIGUEL SERVET 61 Líneas: 38";"";"-0.8691882254965939,41.64323091135481";"http://www.urbanosdezaragoza.es/frm_esquemaparadatime.php?poste=589";"http://www.zaragoza.es/contenidos/iconos/bus.png";""
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/transporte-urbano/poste-autobus/tuzsa-588";"(588) MIGUEL SERVET 60 Líneas: N6, 38";"";"-0.8717169905832127,41.64567352846621";"http://www.urbanosdezaragoza.es/frm_esquemaparadatime.php?poste=588";"http://www.zaragoza.es/contenidos/iconos/bus.png";""
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/transporte-urbano/poste-autobus/tuzsa-587";"(587) MIGUEL SERVET 57 Líneas: 38";"";"-0.8706489622384138,41.644780100858476";"http://www.urbanosdezaragoza.es/frm_esquemaparadatime.php?poste=587";"http://www.zaragoza.es/contenidos/iconos/bus.png";""
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/transporte-urbano/poste-autobus/tuzsa-586";"(586) MIGUEL SERVET 37 Líneas: 38";"";"-0.8718264096089652,41.64585118246746";"http://www.urbanosdezaragoza.es/frm_esquemaparadatime.php?poste=586";"http://www.zaragoza.es/contenidos/iconos/bus.png";""
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/transporte-urbano/poste-autobus/tuzsa-585";"(585) MIGUEL SERVET 28 Líneas: 40, 39, 38, 29";"";"-0.8742693956089934,41.64753110781442";"http://www.urbanosdezaragoza.es/frm_esquemaparadatime.php?poste=585";"http://www.zaragoza.es/contenidos/iconos/bus.png";""
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/transporte-urbano/poste-autobus/tuzsa-584";"(584) MIGUEL SERVET 13 Líneas: 40, 39, 38";"";"-0.8741375394029908,41.647524163439876";"http://www.urbanosdezaragoza.es/frm_esquemaparadatime.php?poste=584";"http://www.zaragoza.es/contenidos/iconos/bus.png";""
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/transporte-urbano/poste-autobus/tuzsa-583";"(583) MELILLA / E. SALAS Líneas: 40";"";"-0.8768251886782794,41.632794184557845";"http://www.urbanosdezaragoza.es/frm_esquemaparadatime.php?poste=583";"http://www.zaragoza.es/contenidos/iconos/bus.png";""
"https://www.zaragoza.es/sede/servicio/urbanismo-infraestructuras/transporte-urbano/poste-autobus/tuzsa-582";"(582) MELILLA / J. SOROLLA Líneas: 40";"";"-0.8783284520679936,41.633628049692724";"http://www.urbanosdezaragoza.es/frm_esquemaparadatime.php?poste=582";"http://www.zaragoza.es/contenidos/iconos/bus.png";""
