<response>
<resources name="response">
<resource>
<str name="tipo_insde">PISTAS POLIDEPORTIVAS</str>
<str name="nombre">I.E.S. JOSÉ CABRERA</str>
<str name="s_sola">3558</str>
<str name="provincia">CADIZ</str>
<str name="s_cubi">0</str>
<str name="titular">COMUNIDAD AUTONOMA</str>
<str name="s_aire">1300</str>
<str name="acceso_s_ruedas">SI</str>
<str name="coord_latitud">36.86670078182024</str>
<date name="modified">2017-10-29T09:19:25.399Z</date>
<str name="coord_longitud">-6.178772512457767</str>
<str name="municipio">TREBUJENA</str>
<str name="estado">MALO</str>
<str name="uri">
http://apirtod.dipucadiz.es/api/datos/instalaciones_deportivas/52.xml
</str>
</resource>
<resource>
<str name="tipo_insde">PISTAS POLIDEPORTIVAS</str>
<str name="nombre">I.E.S. ALVENTUS</str>
<str name="s_sola">6296</str>
<str name="provincia">CADIZ</str>
<str name="s_cubi">0</str>
<str name="titular">COMUNIDAD AUTONOMA</str>
<str name="s_aire">1025</str>
<str name="acceso_s_ruedas">SI</str>
<str name="coord_latitud">36.871419888684585</str>
<date name="modified">2017-10-29T09:19:25.399Z</date>
<str name="coord_longitud">-6.1803463307099245</str>
<str name="municipio">TREBUJENA</str>
<str name="estado">REGULAR</str>
<str name="uri">
http://apirtod.dipucadiz.es/api/datos/instalaciones_deportivas/51.xml
</str>
</resource>
<resource>
<str name="tipo_insde">TERRENOS DE JUEGO</str>
<str name="nombre">ESTADIO MUNICIPAL ANTONIO TEMBLADOR BARRIOS</str>
<str name="s_sola">12508</str>
<str name="provincia">CADIZ</str>
<str name="s_cubi">185</str>
<str name="titular">MUNICIPAL</str>
<str name="s_aire">12323</str>
<str name="acceso_s_ruedas">SI</str>
<str name="coord_latitud">36.87388081780157</str>
<date name="modified">2017-10-29T09:19:25.399Z</date>
<str name="coord_longitud">-6.171436080890879</str>
<str name="municipio">TREBUJENA</str>
<str name="estado">BUENO</str>
<str name="uri">
http://apirtod.dipucadiz.es/api/datos/instalaciones_deportivas/50.xml
</str>
</resource>
<resource>
<str name="tipo_insde">OTROS</str>
<str name="nombre">CIRCUITO MUNICIPAL MAJADAS VIEJAS</str>
<str name="s_sola">138030</str>
<str name="provincia">CADIZ</str>
<str name="s_cubi">97</str>
<str name="titular">MUNICIPAL</str>
<str name="s_aire">124000</str>
<str name="acceso_s_ruedas">NO</str>
<str name="coord_latitud">36.839388925858884</str>
<date name="modified">2017-10-29T09:19:25.399Z</date>
<str name="coord_longitud">-6.206675679123326</str>
<str name="municipio">TREBUJENA</str>
<str name="estado">MALO</str>
<str name="uri">
http://apirtod.dipucadiz.es/api/datos/instalaciones_deportivas/49.xml
</str>
</resource>
<resource>
<str name="tipo_insde">PISTAS POLIDEPORTIVAS</str>
<str name="nombre">C.E.I.P. BLAS INFANTE</str>
<str name="s_sola">7893</str>
<str name="provincia">CADIZ</str>
<str name="s_cubi">0</str>
<str name="titular">COMUNIDAD AUTONOMA</str>
<str name="s_aire">2644</str>
<str name="acceso_s_ruedas">SI</str>
<str name="coord_latitud">36.86821677996847</str>
<date name="modified">2017-10-29T09:19:25.399Z</date>
<str name="coord_longitud">-6.174059079773809</str>
<str name="municipio">TREBUJENA</str>
<str name="estado">BUENO</str>
<str name="uri">
http://apirtod.dipucadiz.es/api/datos/instalaciones_deportivas/48.xml
</str>
</resource>
<resource>
<str name="tipo_insde">PISTAS POLIDEPORTIVAS</str>
<str name="nombre">C.E.I.P. ANTONIO BRIANTE CARO</str>
<str name="s_sola">6421</str>
<str name="provincia">CADIZ</str>
<str name="s_cubi">0</str>
<str name="titular">COMUNIDAD AUTONOMA</str>
<str name="s_aire">1980</str>
<str name="acceso_s_ruedas">SI</str>
<str name="coord_latitud">36.87519237527697</str>
<date name="modified">2017-10-29T09:19:25.399Z</date>
<str name="coord_longitud">-6.172633158465188</str>
<str name="municipio">TREBUJENA</str>
<str name="estado">REGULAR</str>
<str name="uri">
http://apirtod.dipucadiz.es/api/datos/instalaciones_deportivas/47.xml
</str>
</resource>
<resource>
<str name="tipo_insde">OTROS</str>
<str name="nombre">CAMPO DE TIRO</str>
<str name="s_sola">87913</str>
<str name="provincia">CADIZ</str>
<str name="s_cubi">100</str>
<str name="titular">OTRAS</str>
<str name="s_aire">540</str>
<str name="acceso_s_ruedas">NO</str>
<str name="coord_latitud">36.85778276545694</str>
<date name="modified">2017-10-29T09:19:25.399Z</date>
<str name="coord_longitud">-6.13461244689829</str>
<str name="municipio">TREBUJENA</str>
<str name="estado">REGULAR</str>
<str name="uri">
http://apirtod.dipucadiz.es/api/datos/instalaciones_deportivas/46.xml
</str>
</resource>
<resource>
